id,dest_year,origin_fips,dest_fips,returns,exempt,agi
24053,2008,37,57,2,4,62
24054,2008,37,59,2,4,62
24055,2008,37,61,2,4,62
24056,2008,37,63,2,4,62
24057,2008,37,65,2,4,62
24058,2008,37,67,2,4,62
24059,2008,37,69,2,4,62
24060,2008,37,71,2,4,62
24061,2008,37,73,2,4,62
24062,2008,37,75,2,4,62
24063,2008,37,77,2,4,62
24064,2008,37,79,2,4,62
24065,2008,37,81,2,4,62
24066,2008,37,83,2,4,62
24067,2008,37,85,2,4,62
24068,2008,37,87,2,4,62
24069,2008,39,1,230,402,7003
24070,2008,39,3,2,3,39
24071,2008,39,5,2,3,39
24072,2008,39,7,2,3,39
24073,2008,39,9,2,3,39
24074,2008,39,11,2,3,39
24075,2008,39,13,2,3,39
24076,2008,39,15,2,3,39
24077,2008,39,17,2,3,39
24078,2008,39,19,2,3,39
24079,2008,39,21,2,3,39
24080,2008,39,23,2,3,39
24081,2008,39,25,2,3,39
24082,2008,39,27,49,112,1342
24083,2008,39,29,2,3,39
24084,2008,39,31,2,3,39
24085,2008,39,33,2,3,39
24086,2008,39,35,2,3,39
24087,2008,39,37,2,3,39
24088,2008,39,39,8478,20029,362812
24089,2008,39,41,2,3,39
24090,2008,39,43,2,3,39
24091,2008,39,45,2,3,39
24092,2008,39,47,2,3,39
24093,2008,39,49,2,3,39
24094,2008,39,51,2,3,39
24095,2008,39,53,11,20,235
24096,2008,39,55,2,3,39
24097,2008,39,57,2,3,39
24098,2008,39,59,2,3,39
24099,2008,39,61,2,3,39
24100,2008,39,63,2,3,39
24101,2008,39,65,2,3,39
24102,2008,39,67,2,3,39
24103,2008,39,69,2,3,39
24104,2008,39,71,2,3,39
24105,2008,39,73,12,30,256
24106,2008,39,75,2,3,39
24107,2008,39,77,2,3,39
24108,2008,39,79,2,3,39
24109,2008,39,81,2,3,39
24110,2008,39,83,20,37,472
24111,2008,39,85,2,3,39
24112,2008,39,87,2,3,39
24113,2008,41,1,2,3,32
24114,2008,41,3,2,3,32
24115,2008,41,5,22,42,410
24116,2008,41,7,2,3,32
24117,2008,41,9,2,3,32
24118,2008,41,11,2,3,32
24119,2008,41,13,2,3,32
24120,2008,41,15,2,3,32
24121,2008,41,17,2,3,32
24122,2008,41,19,2,3,32
24123,2008,41,21,2,3,32
24124,2008,41,23,2,3,32
24125,2008,41,25,2,3,32
24126,2008,41,27,2,3,32
24127,2008,41,29,2,3,32
24128,2008,41,31,2,3,32
24129,2008,41,33,2,3,32
24130,2008,41,35,2,3,32
24131,2008,41,37,2,3,32
24132,2008,41,39,2,3,32
24133,2008,41,41,3644,10525,165803
24134,2008,41,43,2,3,32
24135,2008,41,45,2,3,32
24136,2008,41,47,2,3,32
24137,2008,41,49,2,3,32
24138,2008,41,51,2,3,32
24139,2008,41,53,2,3,32
24140,2008,41,55,2,3,32
24141,2008,41,57,2,3,32
24142,2008,41,59,2,3,32
24143,2008,41,61,2,3,32
24144,2008,41,63,2,3,32
24145,2008,41,65,2,3,32
24146,2008,41,67,2,3,32
24147,2008,41,69,2,3,32
24148,2008,41,71,2,3,32
24149,2008,41,73,2,3,32
24150,2008,41,75,2,3,32
24151,2008,41,77,2,3,32
24152,2008,41,79,2,3,32
24153,2008,41,81,2,3,32
24154,2008,41,83,2,3,32
24155,2008,41,85,2,3,32
24156,2008,41,87,2,3,32
24157,2008,43,1,23,30,449
24158,2008,43,3,2,2,29
24159,2008,43,5,12,25,341
24160,2008,43,7,2,2,29
24161,2008,43,9,2,2,29
24162,2008,43,11,2,2,29
24163,2008,43,13,2,2,29
24164,2008,43,15,2,2,29
24165,2008,43,17,2,2,29
24166,2008,43,19,46,93,1179
24167,2008,43,21,2,2,29
24168,2008,43,23,2,2,29
24169,2008,43,25,2,2,29
24170,2008,43,27,2,2,29
24171,2008,43,29,2,2,29
24172,2008,43,31,2,2,29
24173,2008,43,33,2,2,29
24174,2008,43,35,2,2,29
24175,2008,43,37,2,2,29
24176,2008,43,39,2,2,29
24177,2008,43,41,2,2,29
24178,2008,43,43,3900,10122,157680
24179,2008,43,45,2,2,29
24180,2008,43,47,2,2,29
24181,2008,43,49,2,2,29
24182,2008,43,51,27,76,1170
24183,2008,43,53,2,2,29
24184,2008,43,55,2,2,29
24185,2008,43,57,2,2,29
24186,2008,43,59,2,2,29
24187,2008,43,61,2,2,29
24188,2008,43,63,2,2,29
24189,2008,43,65,85,213,2449
24190,2008,43,67,2,2,29
24191,2008,43,69,2,2,29
24192,2008,43,71,2,2,29
24193,2008,43,73,2,2,29
24194,2008,43,75,2,2,29
24195,2008,43,77,2,2,29
24196,2008,43,79,2,2,29
24197,2008,43,81,2,2,29
24198,2008,43,83,2,2,29
24199,2008,43,85,2,2,29
24200,2008,43,87,2,2,29
24201,2008,45,1,169,294,4897
24202,2008,45,3,2,4,41
24203,2008,45,5,2,4,41
24204,2008,45,7,2,4,41
24205,2008,45,9,2,4,41
24206,2008,45,11,2,4,41
24207,2008,45,13,2,4,41
24208,2008,45,15,2,4,41
24209,2008,45,17,2,4,41
24210,2008,45,19,2,4,41
24211,2008,45,21,2,4,41
24212,2008,45,23,2,4,41
24213,2008,45,25,2,4,41
24214,2008,45,27,71,162,2119
24215,2008,45,29,2,4,41
24216,2008,45,31,2,4,41
24217,2008,45,33,2,4,41
24218,2008,45,35,2,4,41
24219,2008,45,37,2,4,41
24220,2008,45,39,2,4,41
24221,2008,45,41,2,4,41
24222,2008,45,43,2,4,41
24223,2008,45,45,5444,12609,232240
24224,2008,45,47,2,4,41
24225,2008,45,49,2,4,41
24226,2008,45,51,2,4,41
24227,2008,45,53,2,4,41
24228,2008,45,55,2,4,41
24229,2008,45,57,2,4,41
24230,2008,45,59,2,4,41
24231,2008,45,61,2,4,41
24232,2008,45,63,2,4,41
24233,2008,45,65,2,4,41
24234,2008,45,67,2,4,41
24235,2008,45,69,2,4,41
24236,2008,45,71,2,4,41
24237,2008,45,73,2,4,41
24238,2008,45,75,21,58,633
24239,2008,45,77,2,4,41
24240,2008,45,79,2,4,41
24241,2008,45,81,2,4,41
24242,2008,45,83,2,4,41
24243,2008,45,85,2,4,41
24244,2008,45,87,11,26,288
24245,2008,47,1,40,56,936
24246,2008,47,3,2,4,37
24247,2008,47,5,2,4,37
24248,2008,47,7,2,4,37
24249,2008,47,9,2,4,37
24250,2008,47,11,2,4,37
24251,2008,47,13,14,26,461
24252,2008,47,15,2,4,37
24253,2008,47,17,2,4,37
24254,2008,47,19,2,4,37
24255,2008,47,21,2,4,37
24256,2008,47,23,2,4,37
24257,2008,47,25,2,4,37
24258,2008,47,27,2,4,37
24259,2008,47,29,2,4,37
24260,2008,47,31,2,4,37
24261,2008,47,33,2,4,37
24262,2008,47,35,2,4,37
24263,2008,47,37,2,4,37
24264,2008,47,39,2,4,37
24265,2008,47,41,2,4,37
24266,2008,47,43,2,4,37
24267,2008,47,45,2,4,37
24268,2008,47,47,4530,11391,139183
24269,2008,47,49,2,4,37
24270,2008,47,51,2,4,37
24271,2008,47,53,93,282,3041
24272,2008,47,55,2,4,37
24273,2008,47,57,2,4,37
24274,2008,47,59,2,4,37
24275,2008,47,61,2,4,37
24276,2008,47,63,2,4,37
24277,2008,47,65,2,4,37
24278,2008,47,67,2,4,37
24279,2008,47,69,2,4,37
24280,2008,47,71,2,4,37
24281,2008,47,73,2,4,37
24282,2008,47,75,2,4,37
24283,2008,47,77,2,4,37
24284,2008,47,79,2,4,37
24285,2008,47,81,2,4,37
24286,2008,47,83,122,270,6606
24287,2008,47,85,2,4,37
24288,2008,47,87,2,4,37
24289,2008,49,1,23,29,667
24290,2008,49,3,1,2,29
24291,2008,49,5,1,2,29
24292,2008,49,7,1,2,29
24293,2008,49,9,1,2,29
24294,2008,49,11,1,2,29
24295,2008,49,13,1,2,29
24296,2008,49,15,1,2,29
24297,2008,49,17,1,2,29
24298,2008,49,19,1,2,29
24299,2008,49,21,1,2,29
24300,2008,49,23,1,2,29
24301,2008,49,25,1,2,29
24302,2008,49,27,11,28,486
24303,2008,49,29,1,2,29
24304,2008,49,31,1,2,29
24305,2008,49,33,1,2,29
24306,2008,49,35,11,18,172
24307,2008,49,37,1,2,29
24308,2008,49,39,1,2,29
24309,2008,49,41,1,2,29
24310,2008,49,43,1,2,29
24311,2008,49,45,1,2,29
24312,2008,49,47,1,2,29
24313,2008,49,49,4641,10208,186245
24314,2008,49,51,1,2,29
24315,2008,49,53,1,2,29
24316,2008,49,55,12,23,382
24317,2008,49,57,1,2,29
24318,2008,49,59,1,2,29
24319,2008,49,61,29,65,751
24320,2008,49,63,1,2,29
24321,2008,49,65,1,2,29
24322,2008,49,67,1,2,29
24323,2008,49,69,56,81,1377
24324,2008,49,71,1,2,29
24325,2008,49,73,1,2,29
24326,2008,49,75,1,2,29
24327,2008,49,77,1,2,29
24328,2008,49,79,1,2,29
24329,2008,49,81,1,2,29
24330,2008,49,83,1,2,29
24331,2008,49,85,1,2,29
24332,2008,49,87,1,2,29
24333,2008,51,1,12,24,288
24334,2008,51,3,2,5,44
24335,2008,51,5,18,47,499
24336,2008,51,7,2,5,44
24337,2008,51,9,2,5,44
24338,2008,51,11,22,60,1473
24339,2008,51,13,2,5,44
24340,2008,51,15,2,5,44
24341,2008,51,17,2,5,44
24342,2008,51,19,278,651,9445
24343,2008,51,21,2,5,44
24344,2008,51,23,2,5,44
24345,2008,51,25,2,5,44
24346,2008,51,27,2,5,44
24347,2008,51,29,2,5,44
24348,2008,51,31,2,5,44
24349,2008,51,33,2,5,44
24350,2008,51,35,2,5,44
24351,2008,51,37,2,5,44
24352,2008,51,39,2,5,44
24353,2008,51,41,2,5,44
24354,2008,51,43,18,49,461
24355,2008,51,45,2,5,44
24356,2008,51,47,2,5,44
24357,2008,51,49,2,5,44
24358,2008,51,51,6836,19426,344151
24359,2008,51,53,2,5,44
24360,2008,51,55,2,5,44
24361,2008,51,57,2,5,44
24362,2008,51,59,2,5,44
24363,2008,51,61,2,5,44
24364,2008,51,63,2,5,44
24365,2008,51,65,60,150,2176
24366,2008,51,67,2,5,44
24367,2008,51,69,2,5,44
24368,2008,51,71,2,5,44
24369,2008,51,73,2,5,44
24370,2008,51,75,2,5,44
24371,2008,51,77,2,5,44
24372,2008,51,79,2,5,44
24373,2008,51,81,2,5,44
24374,2008,51,83,2,5,44
24375,2008,51,85,2,5,44
24376,2008,51,87,2,5,44
24377,2008,53,1,38,66,1245
24378,2008,53,3,2,4,51
24379,2008,53,5,2,4,51
24380,2008,53,7,2,4,51
24381,2008,53,9,2,4,51
24382,2008,53,11,2,4,51
24383,2008,53,13,11,26,284
24384,2008,53,15,2,4,51
24385,2008,53,17,2,4,51
24386,2008,53,19,2,4,51
24387,2008,53,21,2,4,51
24388,2008,53,23,2,4,51
24389,2008,53,25,2,4,51
24390,2008,53,27,14,26,322
24391,2008,53,29,2,4,51
24392,2008,53,31,11,36,309
24393,2008,53,33,2,4,51
24394,2008,53,35,2,4,51
24395,2008,53,37,2,4,51
24396,2008,53,39,2,4,51
24397,2008,53,41,2,4,51
24398,2008,53,43,2,4,51
24399,2008,53,45,2,4,51
24400,2008,53,47,65,180,1706
24401,2008,53,49,2,4,51
24402,2008,53,51,2,4,51
24403,2008,53,53,6119,16048,219822
24404,2008,53,55,2,4,51
24405,2008,53,57,2,4,51
24406,2008,53,59,2,4,51
24407,2008,53,61,2,4,51
24408,2008,53,63,2,4,51
24409,2008,53,65,2,4,51
24410,2008,53,67,19,54,408
24411,2008,53,69,2,4,51
24412,2008,53,71,2,4,51
24413,2008,53,73,2,4,51
24414,2008,53,75,2,4,51
24415,2008,53,77,2,4,51
24416,2008,53,79,2,4,51
24417,2008,53,81,2,4,51
24418,2008,53,83,270,558,8658
24419,2008,53,85,2,4,51
24420,2008,53,87,2,4,51
24421,2008,55,1,111,182,3418
24422,2008,55,3,3,5,53
24423,2008,55,5,10,30,296
24424,2008,55,7,3,5,53
24425,2008,55,9,59,126,1608
24426,2008,55,11,3,5,53
24427,2008,55,13,3,5,53
24428,2008,55,15,3,5,53
24429,2008,55,17,154,294,4348
24430,2008,55,19,3,5,53
24431,2008,55,21,39,94,1918
24432,2008,55,23,3,5,53
24433,2008,55,25,3,5,53
24434,2008,55,27,19,38,494
24435,2008,55,29,3,5,53
24436,2008,55,31,3,5,53
24437,2008,55,33,3,5,53
24438,2008,55,35,3,5,53
24439,2008,55,37,3,5,53
24440,2008,55,39,3,5,53
24441,2008,55,41,3,5,53
24442,2008,55,43,3,5,53
24443,2008,55,45,3,5,53
24444,2008,55,47,3,5,53
24445,2008,55,49,3,5,53
24446,2008,55,51,3,5,53
24447,2008,55,53,3,5,53
24448,2008,55,55,46610,101291,2474026
24449,2008,55,57,99,166,2454
24450,2008,55,59,3,5,53
24451,2008,55,61,3,5,53
24452,2008,55,63,3,5,53
24453,2008,55,65,3,5,53
24454,2008,55,67,3,5,53
24455,2008,55,69,31,57,681
24456,2008,55,71,3,5,53
24457,2008,55,73,3,5,53
24458,2008,55,75,3,5,53
24459,2008,55,77,3,5,53
24460,2008,55,79,104,196,3417
24461,2008,55,81,3,5,53
24462,2008,55,83,3,5,53
24463,2008,55,85,3,5,53
24464,2008,55,87,3,5,53
24465,2008,57,1,128,177,3019
24466,2008,57,3,3,5,63
24467,2008,57,5,17,36,348
24468,2008,57,7,3,5,63
24469,2008,57,9,14,30,463
24470,2008,57,11,3,5,63
24471,2008,57,13,3,5,63
24472,2008,57,15,3,5,63
24473,2008,57,17,26,34,523
24474,2008,57,19,15,27,285
24475,2008,57,21,3,5,63
24476,2008,57,23,3,5,63
24477,2008,57,25,3,5,63
24478,2008,57,27,31,52,682
24479,2008,57,29,3,5,63
24480,2008,57,31,3,5,63
24481,2008,57,33,3,5,63
24482,2008,57,35,13,19,285
24483,2008,57,37,3,5,63
24484,2008,57,39,3,5,63
24485,2008,57,41,3,5,63
24486,2008,57,43,3,5,63
24487,2008,57,45,3,5,63
24488,2008,57,47,3,5,63
24489,2008,57,49,3,5,63
24490,2008,57,51,3,5,63
24491,2008,57,53,3,5,63
24492,2008,57,55,99,179,4113
24493,2008,57,57,10861,22964,581057
24494,2008,57,59,3,5,63
24495,2008,57,61,3,5,63
24496,2008,57,63,3,5,63
24497,2008,57,65,3,5,63
24498,2008,57,67,3,5,63
24499,2008,57,69,86,135,2299
24500,2008,57,71,3,5,63
24501,2008,57,73,3,5,63
24502,2008,57,75,3,5,63
24503,2008,57,77,3,5,63
24504,2008,57,79,3,5,63
24505,2008,57,81,3,5,63
24506,2008,57,83,15,24,301
24507,2008,57,85,11,20,238
24508,2008,57,87,3,5,63
24509,2008,59,1,14,24,739
24510,2008,59,3,2,3,47
24511,2008,59,5,11,22,270
24512,2008,59,7,2,3,47
24513,2008,59,9,2,3,47
24514,2008,59,11,2,3,47
24515,2008,59,13,2,3,47
24516,2008,59,15,2,3,47
24517,2008,59,17,2,3,47
24518,2008,59,19,12,29,198
24519,2008,59,21,2,3,47
24520,2008,59,23,2,3,47
24521,2008,59,25,2,3,47
24522,2008,59,27,2,3,47
24523,2008,59,29,2,3,47
24524,2008,59,31,2,3,47
24525,2008,59,33,2,3,47
24526,2008,59,35,2,3,47
24527,2008,59,37,11,27,320
24528,2008,59,39,2,3,47
24529,2008,59,41,2,3,47
24530,2008,59,43,2,3,47
24531,2008,59,45,2,3,47
24532,2008,59,47,2,3,47
24533,2008,59,49,2,3,47
24534,2008,59,51,2,3,47
24535,2008,59,53,2,3,47
24536,2008,59,55,2,3,47
24537,2008,59,57,2,3,47
24538,2008,59,59,2648,5510,106303
24539,2008,59,61,2,3,47
24540,2008,59,63,2,3,47
24541,2008,59,65,2,3,47
24542,2008,59,67,2,3,47
24543,2008,59,69,2,3,47
24544,2008,59,71,2,3,47
24545,2008,59,73,2,3,47
24546,2008,59,75,2,3,47
24547,2008,59,77,2,3,47
24548,2008,59,79,2,3,47
24549,2008,59,81,2,3,47
24550,2008,59,83,2,3,47
24551,2008,59,85,2,3,47
24552,2008,59,87,2,3,47
24553,2008,61,1,1,2,19
24554,2008,61,3,1,2,19
24555,2008,61,5,1,2,19
24556,2008,61,7,1,2,19
24557,2008,61,9,1,2,19
24558,2008,61,11,1,2,19
24559,2008,61,13,1,2,19
24560,2008,61,15,1,2,19
24561,2008,61,17,1,2,19
24562,2008,61,19,1,2,19
24563,2008,61,21,1,2,19
24564,2008,61,23,1,2,19
24565,2008,61,25,1,2,19
24566,2008,61,27,1,2,19
24567,2008,61,29,1,2,19
24568,2008,61,31,1,2,19
24569,2008,61,33,1,2,19
24570,2008,61,35,1,2,19
24571,2008,61,37,1,2,19
24572,2008,61,39,1,2,19
24573,2008,61,41,1,2,19
24574,2008,61,43,1,2,19
24575,2008,61,45,1,2,19
24576,2008,61,47,1,2,19
24577,2008,61,49,22,49,611
24578,2008,61,51,1,2,19
24579,2008,61,53,1,2,19
24580,2008,61,55,1,2,19
24581,2008,61,57,1,2,19
24582,2008,61,59,1,2,19
24583,2008,61,61,1508,3346,62592
24584,2008,61,63,1,2,19
24585,2008,61,65,1,2,19
24586,2008,61,67,1,2,19
24587,2008,61,69,33,70,1473
24588,2008,61,71,1,2,19
24589,2008,61,73,1,2,19
24590,2008,61,75,1,2,19
24591,2008,61,77,1,2,19
24592,2008,61,79,1,2,19
24593,2008,61,81,1,2,19
24594,2008,61,83,1,2,19
24595,2008,61,85,1,2,19
24596,2008,61,87,1,2,19
24597,2008,63,1,1,2,23
24598,2008,63,3,1,2,23
24599,2008,63,5,1,2,23
24600,2008,63,7,1,2,23
24601,2008,63,9,1,2,23
24602,2008,63,11,1,2,23
24603,2008,63,13,15,33,457
24604,2008,63,15,1,2,23
24605,2008,63,17,1,2,23
24606,2008,63,19,1,2,23
24607,2008,63,21,1,2,23
24608,2008,63,23,1,2,23
24609,2008,63,25,1,2,23
24610,2008,63,27,1,2,23
24611,2008,63,29,1,2,23
24612,2008,63,31,1,2,23
24613,2008,63,33,1,2,23
24614,2008,63,35,1,2,23
24615,2008,63,37,1,2,23
24616,2008,63,39,1,2,23
24617,2008,63,41,1,2,23
24618,2008,63,43,1,2,23
24619,2008,63,45,1,2,23
24620,2008,63,47,20,57,557
24621,2008,63,49,1,2,23
24622,2008,63,51,1,2,23
24623,2008,63,53,17,38,923
24624,2008,63,55,1,2,23
24625,2008,63,57,1,2,23
24626,2008,63,59,1,2,23
24627,2008,63,61,1,2,23
24628,2008,63,63,1468,3747,60235
24629,2008,63,65,1,2,23
24630,2008,63,67,1,2,23
24631,2008,63,69,1,2,23
24632,2008,63,71,1,2,23
24633,2008,63,73,1,2,23
24634,2008,63,75,1,2,23
24635,2008,63,77,1,2,23
24636,2008,63,79,1,2,23
24637,2008,63,81,1,2,23
24638,2008,63,83,33,71,875
24639,2008,63,85,1,2,23
24640,2008,63,87,1,2,23
24641,2008,65,1,52,119,1239
24642,2008,65,3,2,5,38
24643,2008,65,5,39,93,1369
24644,2008,65,7,2,5,38
24645,2008,65,9,2,5,38
24646,2008,65,11,20,44,805
24647,2008,65,13,2,5,38
24648,2008,65,15,2,5,38
24649,2008,65,17,2,5,38
24650,2008,65,19,188,447,5521
24651,2008,65,21,2,5,38
24652,2008,65,23,2,5,38
24653,2008,65,25,2,5,38
24654,2008,65,27,15,40,394
24655,2008,65,29,2,5,38
24656,2008,65,31,2,5,38
24657,2008,65,33,2,5,38
24658,2008,65,35,2,5,38
24659,2008,65,37,2,5,38
24660,2008,65,39,2,5,38
24661,2008,65,41,2,5,38
24662,2008,65,43,88,228,3021
24663,2008,65,45,2,5,38
24664,2008,65,47,2,5,38
24665,2008,65,49,2,5,38
24666,2008,65,51,116,357,4451
24667,2008,65,53,2,5,38
24668,2008,65,55,2,5,38
24669,2008,65,57,2,5,38
24670,2008,65,59,2,5,38
24671,2008,65,61,2,5,38
24672,2008,65,63,2,5,38
24673,2008,65,65,6962,20181,365291
24674,2008,65,67,2,5,38
24675,2008,65,69,2,5,38
24676,2008,65,71,2,5,38
24677,2008,65,73,2,5,38
24678,2008,65,75,2,5,38
24679,2008,65,77,2,5,38
24680,2008,65,79,2,5,38
24681,2008,65,81,15,39,415
24682,2008,65,83,15,36,377
24683,2008,65,85,2,5,38
24684,2008,65,87,2,5,38
24685,2008,67,1,42,80,1810
24686,2008,67,3,2,4,47
24687,2008,67,5,23,40,463
24688,2008,67,7,2,4,47
24689,2008,67,9,2,4,47
24690,2008,67,11,2,4,47
24691,2008,67,13,2,4,47
24692,2008,67,15,2,4,47
24693,2008,67,17,2,4,47
24694,2008,67,19,10,20,423
24695,2008,67,21,2,4,47
24696,2008,67,23,2,4,47
24697,2008,67,25,2,4,47
24698,2008,67,27,2,4,47
24699,2008,67,29,2,4,47
24700,2008,67,31,172,425,4777
24701,2008,67,33,2,4,47
24702,2008,67,35,2,4,47
24703,2008,67,37,2,4,47
24704,2008,67,39,2,4,47
24705,2008,67,41,2,4,47
24706,2008,67,43,2,4,47
24707,2008,67,45,2,4,47
24708,2008,67,47,2,4,47
24709,2008,67,49,2,4,47
24710,2008,67,51,2,4,47
24711,2008,67,53,24,62,807
24712,2008,67,55,2,4,47
24713,2008,67,57,2,4,47
24714,2008,67,59,2,4,47
24715,2008,67,61,2,4,47
24716,2008,67,63,2,4,47
24717,2008,67,65,2,4,47
24718,2008,67,67,6297,15916,272069
24719,2008,67,69,2,4,47
24720,2008,67,71,2,4,47
24721,2008,67,73,2,4,47
24722,2008,67,75,2,4,47
24723,2008,67,77,2,4,47
24724,2008,67,79,2,4,47
24725,2008,67,81,2,4,47
24726,2008,67,83,61,126,3057
24727,2008,67,85,2,4,47
24728,2008,67,87,2,4,47
24729,2008,69,1,45,71,1172
24730,2008,69,3,2,3,45
24731,2008,69,5,2,3,45
24732,2008,69,7,2,3,45
24733,2008,69,9,2,3,45
24734,2008,69,11,2,3,45
24735,2008,69,13,2,3,45
24736,2008,69,15,2,3,45
24737,2008,69,17,10,19,308
24738,2008,69,19,2,3,45
24739,2008,69,21,2,3,45
24740,2008,69,23,2,3,45
24741,2008,69,25,2,3,45
24742,2008,69,27,13,25,356
24743,2008,69,29,2,3,45
24744,2008,69,31,2,3,45
24745,2008,69,33,2,3,45
24746,2008,69,35,41,74,1093
24747,2008,69,37,2,3,45
24748,2008,69,39,2,3,45
24749,2008,69,41,2,3,45
24750,2008,69,43,2,3,45
24751,2008,69,45,2,3,45
24752,2008,69,47,2,3,45
24753,2008,69,49,49,86,1505
24754,2008,69,51,2,3,45
24755,2008,69,53,2,3,45
24756,2008,69,55,35,52,1061
24757,2008,69,57,93,166,2724
24758,2008,69,59,2,3,45
24759,2008,69,61,32,60,828
24760,2008,69,63,2,3,45
24761,2008,69,65,2,3,45
24762,2008,69,67,2,3,45
24763,2008,69,69,13797,28971,695653
24764,2008,69,71,2,3,45
24765,2008,69,73,2,3,45
24766,2008,69,75,2,3,45
24767,2008,69,77,2,3,45
24768,2008,69,79,2,3,45
24769,2008,69,81,2,3,45
24770,2008,69,83,2,3,45
24771,2008,69,85,2,3,45
24772,2008,69,87,2,3,45
24773,2008,71,1,1,2,12
24774,2008,71,3,1,2,12
24775,2008,71,5,17,41,435
24776,2008,71,7,1,2,12
24777,2008,71,9,1,2,12
24778,2008,71,11,1,2,12
24779,2008,71,13,1,2,12
24780,2008,71,15,1,2,12
24781,2008,71,17,1,2,12
24782,2008,71,19,1,2,12
24783,2008,71,21,1,2,12
24784,2008,71,23,1,2,12
24785,2008,71,25,1,2,12
24786,2008,71,27,1,2,12
24787,2008,71,29,1,2,12
24788,2008,71,31,1,2,12
24789,2008,71,33,1,2,12
24790,2008,71,35,1,2,12
24791,2008,71,37,1,2,12
24792,2008,71,39,1,2,12
24793,2008,71,41,1,2,12
24794,2008,71,43,1,2,12
24795,2008,71,45,1,2,12
24796,2008,71,47,1,2,12
24797,2008,71,49,1,2,12
24798,2008,71,51,1,2,12
24799,2008,71,53,1,2,12
24800,2008,71,55,1,2,12
24801,2008,71,57,1,2,12
24802,2008,71,59,1,2,12
24803,2008,71,61,1,2,12
24804,2008,71,63,1,2,12
24805,2008,71,65,1,2,12
24806,2008,71,67,1,2,12
24807,2008,71,69,1,2,12
24808,2008,71,71,1291,3307,56642
24809,2008,71,73,1,2,12
24810,2008,71,75,1,2,12
24811,2008,71,77,1,2,12
24812,2008,71,79,1,2,12
24813,2008,71,81,1,2,12
24814,2008,71,83,1,2,12
24815,2008,71,85,1,2,12
24816,2008,71,87,1,2,12
24817,2008,73,1,42,67,1132
24818,2008,73,3,1,2,19
24819,2008,73,5,1,2,19
24820,2008,73,7,1,2,19
24821,2008,73,9,1,2,19
24822,2008,73,11,1,2,19
24823,2008,73,13,1,2,19
24824,2008,73,15,1,2,19
24825,2008,73,17,1,2,19
24826,2008,73,19,1,2,19
24827,2008,73,21,1,2,19
24828,2008,73,23,1,2,19
24829,2008,73,25,1,2,19
24830,2008,73,27,172,419,4871
24831,2008,73,29,1,2,19
24832,2008,73,31,1,2,19
24833,2008,73,33,1,2,19
24834,2008,73,35,1,2,19
24835,2008,73,37,1,2,19
24836,2008,73,39,16,37,484
24837,2008,73,41,1,2,19
24838,2008,73,43,1,2,19
24839,2008,73,45,1,2,19
24840,2008,73,47,1,2,19
24841,2008,73,49,1,2,19
24842,2008,73,51,1,2,19
24843,2008,73,53,1,2,19
24844,2008,73,55,1,2,19
24845,2008,73,57,1,2,19
24846,2008,73,59,1,2,19
24847,2008,73,61,1,2,19
24848,2008,73,63,1,2,19
24849,2008,73,65,1,2,19
24850,2008,73,67,1,2,19
24851,2008,73,69,1,2,19
24852,2008,73,71,1,2,19
24853,2008,73,73,3217,8301,113732
24854,2008,73,75,1,2,19
24855,2008,73,77,1,2,19
24856,2008,73,79,1,2,19
24857,2008,73,81,1,2,19
24858,2008,73,83,1,2,19
24859,2008,73,85,1,2,19
24860,2008,73,87,1,2,19
24861,2008,75,1,93,157,2143
24862,2008,75,3,2,4,49
24863,2008,75,5,2,4,49
24864,2008,75,7,2,4,49
24865,2008,75,9,2,4,49
24866,2008,75,11,2,4,49
24867,2008,75,13,2,4,49
24868,2008,75,15,2,4,49
24869,2008,75,17,2,4,49
24870,2008,75,19,2,4,49
24871,2008,75,21,2,4,49
24872,2008,75,23,2,4,49
24873,2008,75,25,2,4,49
24874,2008,75,27,104,232,3149
24875,2008,75,29,2,4,49
24876,2008,75,31,2,4,49
24877,2008,75,33,2,4,49
24878,2008,75,35,2,4,49
24879,2008,75,37,2,4,49
24880,2008,75,39,2,4,49
24881,2008,75,41,2,4,49
24882,2008,75,43,2,4,49
24883,2008,75,45,16,28,7467
24884,2008,75,47,2,4,49
24885,2008,75,49,2,4,49
24886,2008,75,51,2,4,49
24887,2008,75,53,2,4,49
24888,2008,75,55,2,4,49
24889,2008,75,57,2,4,49
24890,2008,75,59,2,4,49
24891,2008,75,61,2,4,49
24892,2008,75,63,2,4,49
24893,2008,75,65,2,4,49
24894,2008,75,67,2,4,49
24895,2008,75,69,2,4,49
24896,2008,75,71,2,4,49
24897,2008,75,73,2,4,49
24898,2008,75,75,7031,17159,337498
24899,2008,75,77,2,4,49
24900,2008,75,79,2,4,49
24901,2008,75,81,2,4,49
24902,2008,75,83,2,4,49
24903,2008,75,85,2,4,49
24904,2008,75,87,42,108,1136
24905,2008,77,1,1,3,30
24906,2008,77,3,1,3,30
24907,2008,77,5,89,179,2552
24908,2008,77,7,1,3,30
24909,2008,77,9,1,3,30
24910,2008,77,11,28,89,849
24911,2008,77,13,1,3,30
24912,2008,77,15,1,3,30
24913,2008,77,17,1,3,30
24914,2008,77,19,1,3,30
24915,2008,77,21,1,3,30
24916,2008,77,23,1,3,30
24917,2008,77,25,1,3,30
24918,2008,77,27,1,3,30
