id,dest_year,dest_countyfips,origin_statefips,origin_countyfips,origin_state,origin_county,returns,exempt,agi
7765,2004,11,4,13,AZ,Maricopa County,13,34,355
7766,2004,11,16,27,ID,Canyon County,13,35,519
7767,2004,11,16,65,ID,Madison County,13,47,311
7768,2004,11,49,5,UT,Cache County,13,22,208
7769,2004,11,16,83,ID,Twin Falls County,11,25,263
7770,2004,11,16,77,ID,Power County,10,28,366
7771,2004,11,58,0,SS,Other Flows - Same State,65,173,1410
7772,2004,11,59,0,DS,Other Flows - Diff State,289,691,9621
7773,2004,11,59,1,DS,Other Flows - Northeast,13,30,570
7774,2004,11,59,3,DS,Other Flows - Midwest,46,112,1344
7775,2004,11,59,5,DS,Other Flows - South,28,79,966
7776,2004,11,59,7,DS,Other Flows - West,202,470,6741
7777,2004,13,96,0,ID,Blaine County Tot Mig-US & For,695,1239,35429
7778,2004,13,97,0,ID,Blaine County Tot Mig-US,646,1190,34857
7779,2004,13,97,1,ID,Blaine County Tot Mig-Same St,200,400,7287
7780,2004,13,97,3,ID,Blaine County Tot Mig-Diff St,446,790,27570
7781,2004,13,98,0,ID,Blaine County Tot Mig-Foreign,49,49,572
7782,2004,13,16,13,ID,Blaine County Non-Migrants,7270,14854,506907
7783,2004,13,16,1,ID,Ada County,64,129,2956
7784,2004,13,53,33,WA,King County,30,48,2538
7785,2004,13,16,83,ID,Twin Falls County,29,53,950
7786,2004,13,6,37,CA,Los Angeles County,23,48,1185
7787,2004,13,16,63,ID,Lincoln County,16,41,571
7788,2004,13,6,59,CA,Orange County,14,21,589
7789,2004,13,6,73,CA,San Diego County,14,21,662
7790,2004,13,16,27,ID,Canyon County,14,30,458
7791,2004,13,49,35,UT,Salt Lake County,13,19,1087
7792,2004,13,16,5,ID,Bannock County,12,20,382
7793,2004,13,41,51,OR,Multnomah County,10,11,356
7794,2004,13,58,0,SS,Other Flows - Same State,65,127,1971
7795,2004,13,59,0,DS,Other Flows - Diff State,342,622,21153
7796,2004,13,59,1,DS,Other Flows - Northeast,40,54,5164
7797,2004,13,59,3,DS,Other Flows - Midwest,39,71,2428
7798,2004,13,59,5,DS,Other Flows - South,43,68,1573
7799,2004,13,59,7,DS,Other Flows - West,220,429,11988
7800,2004,13,57,9,FR,Foreign - Other flows,49,49,572
7801,2004,15,96,0,ID,Boise County Tot Mig-US & For,246,527,10197
7802,2004,15,97,0,ID,Boise County Tot Mig-US,246,527,10197
7803,2004,15,97,1,ID,Boise County Tot Mig-Same St,159,358,5595
7804,2004,15,97,3,ID,Boise County Tot Mig-Diff St,87,169,4601
7805,2004,15,16,15,ID,Boise County Non-Migrants,1906,4358,82777
7806,2004,15,16,1,ID,Ada County,115,267,4262
7807,2004,15,16,27,ID,Canyon County,17,41,731
7808,2004,15,58,0,SS,Other Flows - Same State,27,50,603
7809,2004,15,59,0,DS,Other Flows - Diff State,87,169,4601
7810,2004,17,96,0,ID,Bonner County Tot Mig-US & For,1262,2554,51592
7811,2004,17,97,0,ID,Bonner County Tot Mig-US,1251,2536,51240
7812,2004,17,97,1,ID,Bonner County Tot Mig-Same St,272,550,9445
7813,2004,17,97,3,ID,Bonner County Tot Mig-Diff St,979,1986,41795
7814,2004,17,98,0,ID,Bonner County Tot Mig-Foreign,11,18,352
7815,2004,17,16,17,ID,Bonner County Non-Migrants,12243,27128,468679
7816,2004,17,16,55,ID,Kootenai County,165,334,6018
7817,2004,17,53,63,WA,Spokane County,94,182,3401
7818,2004,17,53,33,WA,King County,50,101,3045
7819,2004,17,53,51,WA,Pend Oreille County,34,81,976
7820,2004,17,16,21,ID,Boundary County,25,48,878
7821,2004,17,6,73,CA,San Diego County,23,35,1151
7822,2004,17,6,37,CA,Los Angeles County,22,39,905
7823,2004,17,6,59,CA,Orange County,20,47,1495
7824,2004,17,16,1,ID,Ada County,19,30,458
7825,2004,17,16,57,ID,Latah County,19,38,439
7826,2004,17,53,61,WA,Snohomish County,18,46,940
7827,2004,17,6,65,CA,Riverside County,17,29,767
7828,2004,17,6,71,CA,San Bernardino Count,15,35,784
7829,2004,17,32,3,NV,Clark County,15,26,374
7830,2004,17,53,53,WA,Pierce County,15,30,597
7831,2004,17,4,13,AZ,Maricopa County,13,17,355
7832,2004,17,6,97,CA,Sonoma County,13,26,553
7833,2004,17,30,63,MT,Missoula County,13,22,468
7834,2004,17,6,13,CA,Contra Costa County,12,26,1629
7835,2004,17,6,85,CA,Santa Clara County,12,19,344
7836,2004,17,30,89,MT,Sanders County,12,23,359
7837,2004,17,49,49,UT,Utah County,10,28,318
7838,2004,17,58,0,SS,Other Flows - Same State,44,100,1652
7839,2004,17,59,0,DS,Other Flows - Diff State,571,1174,23335
7840,2004,17,59,1,DS,Other Flows - Northeast,26,50,1037
7841,2004,17,59,3,DS,Other Flows - Midwest,78,151,2689
7842,2004,17,59,5,DS,Other Flows - South,67,140,2235
7843,2004,17,59,7,DS,Other Flows - West,400,833,17374
7844,2004,17,57,9,FR,Foreign - Other flows,11,18,352
7845,2004,19,96,0,ID,Bonneville Coun Tot Mig-US & For,2390,5659,84165
7846,2004,19,97,0,ID,Bonneville Coun Tot Mig-US,2370,5624,83181
7847,2004,19,97,1,ID,Bonneville Coun Tot Mig-Same St,1150,2731,33668
7848,2004,19,97,3,ID,Bonneville Coun Tot Mig-Diff St,1220,2893,49513
7849,2004,19,98,0,ID,Bonneville Coun Tot Mig-Foreign,20,35,984
7850,2004,19,16,19,ID,Bonneville Coun Non-Migrants,26459,67958,1301372
7851,2004,19,16,11,ID,Bingham County,263,614,7411
7852,2004,19,16,51,ID,Jefferson County,247,618,6192
7853,2004,19,16,5,ID,Bannock County,168,395,5294
7854,2004,19,16,1,ID,Ada County,101,226,2995
7855,2004,19,16,65,ID,Madison County,98,226,3299
7856,2004,19,49,35,UT,Salt Lake County,68,173,1977
7857,2004,19,16,43,ID,Fremont County,63,152,1872
7858,2004,19,49,49,UT,Utah County,50,149,1170
7859,2004,19,49,11,UT,Davis County,35,107,1686
7860,2004,19,4,13,AZ,Maricopa County,34,85,1120
7861,2004,19,16,83,ID,Twin Falls County,33,74,1036
7862,2004,19,49,5,UT,Cache County,31,69,823
7863,2004,19,16,27,ID,Canyon County,25,68,744
7864,2004,19,53,33,WA,King County,25,51,646
7865,2004,19,16,81,ID,Teton County,24,49,774
7866,2004,19,6,73,CA,San Diego County,22,43,892
7867,2004,19,49,57,UT,Weber County,21,57,639
7868,2004,19,32,3,NV,Clark County,19,45,504
7869,2004,19,16,57,ID,Latah County,18,28,401
7870,2004,19,8,59,CO,Jefferson County,17,27,1025
7871,2004,19,6,37,CA,Los Angeles County,16,40,429
7872,2004,19,41,51,OR,Multnomah County,14,29,286
7873,2004,19,53,5,WA,Benton County,14,33,1127
7874,2004,19,56,39,WY,Teton County,14,25,376
7875,2004,19,8,1,CO,Adams County,12,32,819
7876,2004,19,30,63,MT,Missoula County,11,28,523
7877,2004,19,49,3,UT,Box Elder County,11,25,325
7878,2004,19,53,63,WA,Spokane County,11,22,389
7879,2004,19,56,23,WY,Lincoln County,11,14,302
7880,2004,19,6,65,CA,Riverside County,10,16,426
7881,2004,19,16,13,ID,Blaine County,10,18,431
7882,2004,19,16,67,ID,Minidoka County,10,24,327
7883,2004,19,30,31,MT,Gallatin County,10,25,239
7884,2004,19,49,53,UT,Washington County,10,23,355
7885,2004,19,53,53,WA,Pierce County,10,31,422
7886,2004,19,57,5,FR,Foreign - APO/FPO ZIPs,10,11,120
7887,2004,19,58,0,SS,Other Flows - Same State,90,239,2892
7888,2004,19,59,0,DS,Other Flows - Diff State,744,1744,33014
7889,2004,19,59,1,DS,Other Flows - Northeast,54,123,3192
7890,2004,19,59,3,DS,Other Flows - Midwest,110,269,4389
7891,2004,19,59,5,DS,Other Flows - South,174,412,8990
7892,2004,19,59,7,DS,Other Flows - West,406,940,16444
7893,2004,19,57,9,FR,Foreign - Other flows,10,24,864
7894,2004,21,96,0,ID,Boundary County Tot Mig-US & For,274,576,8422
7895,2004,21,97,0,ID,Boundary County Tot Mig-US,274,576,8422
7896,2004,21,97,1,ID,Boundary County Tot Mig-Same St,73,149,2029
7897,2004,21,97,3,ID,Boundary County Tot Mig-Diff St,201,427,6393
7898,2004,21,16,21,ID,Boundary County Non-Migrants,3074,7513,102719
7899,2004,21,16,17,ID,Bonner County,30,63,974
7900,2004,21,16,55,ID,Kootenai County,22,49,537
7901,2004,21,53,63,WA,Spokane County,12,22,407
7902,2004,21,58,0,SS,Other Flows - Same State,21,37,518
7903,2004,21,59,0,DS,Other Flows - Diff State,189,405,5985
7904,2004,23,96,0,ID,Butte County Tot Mig-US & For,66,154,1824
7905,2004,23,97,0,ID,Butte County Tot Mig-US,66,154,1824
7906,2004,23,97,1,ID,Butte County Tot Mig-Same St,45,103,1439
7907,2004,23,97,3,ID,Butte County Tot Mig-Diff St,21,51,385
7908,2004,23,16,23,ID,Butte County Non-Migrants,856,2101,29636
7909,2004,23,16,11,ID,Bingham County,12,27,452
7910,2004,23,58,0,SS,Other Flows - Same State,33,76,987
7911,2004,23,59,0,DS,Other Flows - Diff State,21,51,385
7912,2004,25,96,0,ID,Camas County Tot Mig-US & For,30,64,835
7913,2004,25,97,0,ID,Camas County Tot Mig-US,30,64,835
7914,2004,25,16,25,ID,Camas County Non-Migrants,288,665,10497
7915,2004,27,96,0,ID,Canyon County Tot Mig-US & For,4738,10693,144462
7916,2004,27,97,0,ID,Canyon County Tot Mig-US,4709,10640,143786
7917,2004,27,97,1,ID,Canyon County Tot Mig-Same St,2847,6258,84616
7918,2004,27,97,3,ID,Canyon County Tot Mig-Diff St,1862,4382,59170
7919,2004,27,98,0,ID,Canyon County Tot Mig-Foreign,29,53,676
7920,2004,27,16,27,ID,Canyon County Non-Migrants,43434,109852,1686368
7921,2004,27,16,1,ID,Ada County,2008,4419,62958
7922,2004,27,16,73,ID,Owyhee County,181,459,4786
7923,2004,27,16,75,ID,Payette County,104,221,2635
7924,2004,27,41,45,OR,Malheur County,88,228,2168
7925,2004,27,16,45,ID,Gem County,65,161,1668
7926,2004,27,16,83,ID,Twin Falls County,60,118,1645
7927,2004,27,6,37,CA,Los Angeles County,57,148,1447
7928,2004,27,16,5,ID,Bannock County,53,108,1605
7929,2004,27,4,13,AZ,Maricopa County,50,138,1872
7930,2004,27,6,73,CA,San Diego County,45,115,1193
7931,2004,27,16,39,ID,Elmore County,43,106,1249
7932,2004,27,49,35,UT,Salt Lake County,39,112,1113
7933,2004,27,53,33,WA,King County,37,61,1377
7934,2004,27,53,53,WA,Pierce County,37,92,967
7935,2004,27,6,59,CA,Orange County,34,87,1683
7936,2004,27,6,65,CA,Riverside County,29,82,951
7937,2004,27,16,87,ID,Washington County,29,62,970
7938,2004,27,49,49,UT,Utah County,28,70,767
7939,2004,27,16,19,ID,Bonneville County,27,52,757
7940,2004,27,32,3,NV,Clark County,25,69,1015
7941,2004,27,6,71,CA,San Bernardino Count,23,59,815
7942,2004,27,16,15,ID,Boise County,23,43,738
7943,2004,27,53,11,WA,Clark County,22,51,712
7944,2004,27,53,63,WA,Spokane County,22,51,771
7945,2004,27,41,39,OR,Lane County,21,35,362
7946,2004,27,41,51,OR,Multnomah County,21,33,535
7947,2004,27,41,67,OR,Washington County,21,39,712
7948,2004,27,6,1,CA,Alameda County,20,42,572
7949,2004,27,16,31,ID,Cassia County,20,41,562
7950,2004,27,16,85,ID,Valley County,20,34,373
7951,2004,27,41,5,OR,Clackamas County,20,37,470
7952,2004,27,6,67,CA,Sacramento County,19,55,662
7953,2004,27,6,85,CA,Santa Clara County,19,49,672
7954,2004,27,53,61,WA,Snohomish County,19,39,451
7955,2004,27,16,69,ID,Nez Perce County,18,32,472
7956,2004,27,16,13,ID,Blaine County,17,30,512
7957,2004,27,16,57,ID,Latah County,17,27,308
7958,2004,27,32,31,NV,Washoe County,17,33,431
7959,2004,27,48,215,TX,Hidalgo County,17,39,245
7960,2004,27,6,61,CA,Placer County,16,49,567
7961,2004,27,6,111,CA,Ventura County,16,54,614
7962,2004,27,16,11,ID,Bingham County,16,45,397
7963,2004,27,16,55,ID,Kootenai County,16,40,431
7964,2004,27,41,17,OR,Deschutes County,16,27,417
7965,2004,27,41,61,OR,Union County,16,32,302
7966,2004,27,41,47,OR,Marion County,15,30,709
7967,2004,27,41,59,OR,Umatilla County,15,30,487
7968,2004,27,53,5,WA,Benton County,15,30,538
7969,2004,27,6,97,CA,Sonoma County,14,31,541
7970,2004,27,16,17,ID,Bonner County,14,21,262
7971,2004,27,6,77,CA,San Joaquin County,13,31,691
7972,2004,27,6,79,CA,San Luis Obispo Coun,13,25,388
7973,2004,27,49,5,UT,Cache County,13,34,238
7974,2004,27,2,20,AK,Anchorage Borough,12,28,985
7975,2004,27,16,47,ID,Gooding County,12,20,247
7976,2004,27,16,49,ID,Idaho County,12,35,199
7977,2004,27,16,65,ID,Madison County,12,35,222
7978,2004,27,16,67,ID,Minidoka County,12,24,264
7979,2004,27,16,3,ID,Adams County,11,24,204
7980,2004,27,53,35,WA,Kitsap County,11,27,291
7981,2004,27,6,13,CA,Contra Costa County,10,26,303
7982,2004,27,6,19,CA,Fresno County,10,21,281
7983,2004,27,6,53,CA,Monterey County,10,24,481
7984,2004,27,32,7,NV,Elko County,10,26,368
7985,2004,27,41,1,OR,Baker County,10,19,245
7986,2004,27,53,77,WA,Yakima County,10,18,216
7987,2004,27,58,0,SS,Other Flows - Same State,57,101,1152
7988,2004,27,59,0,DS,Other Flows - Diff State,887,2056,28545
7989,2004,27,59,1,DS,Other Flows - Northeast,40,104,1509
7990,2004,27,59,3,DS,Other Flows - Midwest,143,338,4536
7991,2004,27,59,5,DS,Other Flows - South,192,434,6116
7992,2004,27,59,7,DS,Other Flows - West,512,1180,16384
7993,2004,27,57,9,FR,Foreign - Other flows,29,53,676
7994,2004,29,96,0,ID,Caribou County Tot Mig-US & For,146,341,4807
7995,2004,29,97,0,ID,Caribou County Tot Mig-US,146,341,4807
7996,2004,29,97,1,ID,Caribou County Tot Mig-Same St,70,156,2100
7997,2004,29,97,3,ID,Caribou County Tot Mig-Diff St,76,185,2708
7998,2004,29,16,29,ID,Caribou County Non-Migrants,2171,5743,89909
7999,2004,29,16,5,ID,Bannock County,30,63,995
8000,2004,29,58,0,SS,Other Flows - Same State,40,93,1104
8001,2004,29,59,0,DS,Other Flows - Diff State,76,185,2708
8002,2004,31,96,0,ID,Cassia County Tot Mig-US & For,503,1254,13148
8003,2004,31,97,0,ID,Cassia County Tot Mig-US,503,1254,13148
8004,2004,31,97,1,ID,Cassia County Tot Mig-Same St,311,794,8076
8005,2004,31,97,3,ID,Cassia County Tot Mig-Diff St,192,460,5072
8006,2004,31,16,31,ID,Cassia County Non-Migrants,7065,19222,232749
8007,2004,31,16,67,ID,Minidoka County,148,397,4018
8008,2004,31,16,83,ID,Twin Falls County,49,108,1010
8009,2004,31,16,53,ID,Jerome County,21,55,560
8010,2004,31,16,5,ID,Bannock County,20,46,454
8011,2004,31,16,1,ID,Ada County,19,47,515
8012,2004,31,49,35,UT,Salt Lake County,16,29,309
8013,2004,31,49,5,UT,Cache County,13,24,230
8014,2004,31,49,49,UT,Utah County,13,30,259
8015,2004,31,58,0,SS,Other Flows - Same State,54,141,1519
8016,2004,31,59,0,DS,Other Flows - Diff State,150,377,4275
8017,2004,33,96,0,ID,Clark County Tot Mig-US & For,25,57,579
8018,2004,33,97,0,ID,Clark County Tot Mig-US,25,57,579
8019,2004,33,16,33,ID,Clark County Non-Migrants,256,694,7498
8020,2004,35,96,0,ID,Clearwater Coun Tot Mig-US & For,232,479,7494
8021,2004,35,97,0,ID,Clearwater Coun Tot Mig-US,232,479,7494
8022,2004,35,97,1,ID,Clearwater Coun Tot Mig-Same St,109,224,3024
8023,2004,35,97,3,ID,Clearwater Coun Tot Mig-Diff St,123,255,4470
8024,2004,35,16,35,ID,Clearwater Coun Non-Migrants,2731,6106,96743
8025,2004,35,16,69,ID,Nez Perce County,42,69,912
8026,2004,35,16,57,ID,Latah County,11,22,426
8027,2004,35,53,3,WA,Asotin County,11,29,297
8028,2004,35,58,0,SS,Other Flows - Same State,56,133,1687
8029,2004,35,59,0,DS,Other Flows - Diff State,112,226,4172
