state,county,stname,ctyname,year,popestimate,popest_male,popest_fem,under5_tot,under5_male,under5_fem,age513_tot,age513_male,age513_fem,age1417_tot,age1417_male,age1417_fem,age1824_tot,age1824_male,age1824_fem,age2544_tot,age2544_male,age2544_fem,age4564_tot,age4564_male,age4564_fem,age65plus_tot,age65plus_male,age65plus_fem,median_age_tot,median_age_male,median_age_fem
16,21,Idaho,Boundary County,2020,12139,6170,5969,757,402,355,1398,753,645,669,334,335,841,434,407,2460,1249,1211,3160,1558,1602,2854,1440,1414,44.599998,43.799999,45.599998
16,21,Idaho,Boundary County,2021,12620,6412,6208,751,397,354,1502,824,678,666,331,335,852,429,423,2646,1347,1299,3241,1599,1642,2962,1485,1477,44.299999,43.400002,45.200001
16,21,Idaho,Boundary County,2022,13272,6772,6500,795,409,386,1617,897,720,736,387,349,878,450,428,2843,1446,1397,3341,1645,1696,3062,1538,1524,43.599998,42.599998,44.599998
16,21,Idaho,Boundary County,2023,13557,6909,6648,789,404,385,1654,908,746,758,411,347,900,463,437,2860,1460,1400,3429,1682,1747,3167,1581,1586,43.900002,42.799999,45.099998
16,23,Idaho,Butte County,2020b,2576,1319,1257,135,75,60,322,162,160,159,79,80,182,103,79,521,252,269,637,329,308,620,319,301,43.700001,44,43.400002
16,23,Idaho,Butte County,2020,2584,1323,1261,141,78,63,319,162,157,159,79,80,182,103,79,530,256,274,632,327,305,621,318,303,43.5,43.700001,43.400002
16,23,Idaho,Butte County,2021,2666,1356,1310,136,70,66,318,163,155,173,87,86,181,99,82,537,254,283,657,343,314,664,340,324,44.700001,45.5,44.299999
16,23,Idaho,Butte County,2022,2698,1363,1335,153,77,76,300,152,148,169,87,82,179,96,83,547,258,289,659,338,321,691,355,336,45,45.799999,44.299999
16,23,Idaho,Butte County,2023,2758,1411,1347,163,85,78,305,157,148,164,86,78,192,106,86,569,274,295,643,334,309,722,369,353,44.599998,44.900002,44.200001
16,25,Idaho,Camas County,2020b,1074,555,519,40,26,14,139,69,70,66,22,44,51,24,27,226,114,112,306,165,141,246,135,111,45.900002,47.400002,44
16,25,Idaho,Camas County,2020,1084,561,523,43,27,16,138,71,67,69,24,45,50,23,27,230,115,115,310,167,143,244,134,110,45.700001,47,43.900002
16,25,Idaho,Camas County,2021,1137,598,539,48,28,20,134,69,65,70,31,39,52,25,27,233,118,115,329,177,152,271,150,121,46.700001,47.5,45.400002
16,25,Idaho,Camas County,2022,1169,611,558,50,25,25,136,70,66,71,34,37,66,28,38,230,119,111,328,173,155,288,162,126,46.5,47.700001,45.200001
16,25,Idaho,Camas County,2023,1232,650,582,64,28,36,128,70,58,80,41,39,70,34,36,241,130,111,333,170,163,316,177,139,46.599998,47.5,45.900002
16,27,Idaho,Canyon County,2020b,231102,115152,115950,16006,8303,7703,33207,16976,16231,14946,7634,7312,21480,10926,10554,61196,30495,30701,51597,25573,26024,32670,15245,17425,34.599998,33.799999,35.299999
16,27,Idaho,Canyon County,2020,233013,116157,116856,16060,8355,7705,33216,16993,16223,15105,7722,7383,21623,10994,10629,61805,30804,31001,52030,25803,26227,33174,15486,17688,34.599998,33.900002,35.400002
16,27,Idaho,Canyon County,2021,243710,121575,122135,16475,8570,7905,33939,17317,16622,15759,8098,7661,22757,11580,11177,65691,32831,32860,54166,26925,27241,34923,16254,18669,34.700001,34,35.400002
16,27,Idaho,Canyon County,2022,250892,125101,125791,16750,8695,8055,34044,17304,16740,16179,8318,7861,23276,11872,11404,68469,34310,34159,55729,27638,28091,36445,16964,19481,35,34.200001,35.700001
16,27,Idaho,Canyon County,2023,257674,128686,128988,17075,8795,8280,34279,17422,16857,16391,8449,7942,24001,12258,11743,70816,35667,35149,57195,28501,28694,37917,17594,20323,35.200001,34.5,35.900002
16,29,Idaho,Caribou County,2020b,7027,3586,3441,479,249,230,1050,527,523,478,236,242,517,286,231,1698,890,808,1578,824,754,1227,574,653,37.700001,37.400002,38.200001
16,29,Idaho,Caribou County,2020,7013,3573,3440,468,240,228,1043,522,521,476,233,243,515,284,231,1705,895,810,1574,823,751,1232,576,656,37.799999,37.599998,38.200001
16,29,Idaho,Caribou County,2021,7109,3604,3505,470,227,243,1040,527,513,484,235,249,542,299,243,1742,905,837,1548,803,745,1283,608,675,37.799999,37.700001,38
16,29,Idaho,Caribou County,2022,7200,3652,3548,478,222,256,1004,510,494,510,252,258,558,312,246,1767,909,858,1571,825,746,1312,622,690,38,38.099998,37.799999
16,29,Idaho,Caribou County,2023,7219,3687,3532,455,223,232,1024,522,502,508,253,255,556,308,248,1748,910,838,1598,844,754,1330,627,703,38.200001,37.799999,38.700001
16,31,Idaho,Cassia County,2020b,24692,12674,12018,1965,998,967,3983,2062,1921,1849,968,881,2285,1225,1060,6028,3124,2904,5125,2660,2465,3457,1637,1820,32.5,31.6,33.299999
16,31,Idaho,Cassia County,2020,24760,12715,12045,1970,1006,964,3957,2054,1903,1848,969,879,2308,1237,1071,6044,3130,2914,5140,2669,2471,3493,1650,1843,32.5,31.6,33.5
16,31,Idaho,Cassia County,2021,25244,12986,12258,2019,1029,990,3952,2072,1880,1896,985,911,2359,1258,1101,6207,3230,2977,5194,2705,2489,3617,1707,1910,32.5,31.700001,33.299999
16,31,Idaho,Cassia County,2022,25644,13207,12437,2025,1048,977,3960,2062,1898,2002,1033,969,2370,1277,1093,6327,3263,3064,5247,2753,2494,3713,1771,1942,32.700001,32,33.599998
16,31,Idaho,Cassia County,2023,25696,13261,12435,2000,1055,945,3877,2021,1856,1985,1002,983,2408,1303,1105,6381,3286,3095,5229,2760,2469,3816,1834,1982,32.900002,32.400002,33.700001
16,33,Idaho,Clark County,2020b,789,410,379,50,23,27,77,41,36,48,17,31,67,36,31,195,102,93,192,111,81,160,80,80,39.799999,41.799999,38.599998
16,33,Idaho,Clark County,2020,792,408,384,52,23,29,81,42,39,43,16,27,64,34,30,198,104,94,192,110,82,162,79,83,40.200001,42,39
16,33,Idaho,Clark County,2021,793,414,379,58,30,28,91,48,43,31,11,20,68,32,36,192,102,90,185,104,81,168,87,81,40.299999,41.5,39.299999
16,33,Idaho,Clark County,2022,810,425,385,64,34,30,95,50,45,35,13,22,66,29,37,203,109,94,180,97,83,167,93,74,39.5,40.599998,38.299999
16,33,Idaho,Clark County,2023,801,425,376,64,34,30,90,46,44,35,17,18,69,33,36,194,103,91,173,91,82,176,101,75,40.400002,41.299999,39.200001
16,35,Idaho,Clearwater County,2020b,8728,4846,3882,319,171,148,651,357,294,328,180,148,486,307,179,1923,1156,767,2555,1369,1186,2466,1306,1160,51.599998,49.700001,54
16,35,Idaho,Clearwater County,2020,8750,4852,3898,324,170,154,650,357,293,329,181,148,483,307,176,1938,1163,775,2551,1360,1191,2475,1314,1161,51.599998,49.599998,53.900002
16,35,Idaho,Clearwater County,2021,8925,4972,3953,337,179,158,665,372,293,332,199,133,466,295,171,1990,1210,780,2590,1353,1237,2545,1364,1181,51.599998,49,54.299999
16,35,Idaho,Clearwater County,2022,9035,5013,4022,326,169,157,680,372,308,376,225,151,459,289,170,1947,1178,769,2628,1378,1250,2619,1402,1217,51.799999,49.5,54.299999
16,35,Idaho,Clearwater County,2023,9214,5099,4115,335,183,152,681,375,306,395,222,173,492,311,181,1985,1195,790,2660,1398,1262,2666,1415,1251,51.599998,48.900002,54.299999
16,37,Idaho,Custer County,2020b,4279,2240,2039,186,98,88,361,183,178,180,91,89,214,120,94,798,412,386,1234,640,594,1306,696,610,53.400002,53.5,53.299999
16,37,Idaho,Custer County,2020,4271,2242,2029,184,98,86,359,182,177,179,92,87,213,119,94,793,411,382,1225,637,588,1318,703,615,53.599998,53.700001,53.5
16,37,Idaho,Custer County,2021,4446,2322,2124,171,93,78,388,198,190,181,93,88,223,115,108,864,447,417,1251,645,606,1368,731,637,53,53,53
16,37,Idaho,Custer County,2022,4518,2370,2148,163,89,74,414,221,193,193,98,95,219,120,99,902,460,442,1236,644,592,1391,738,653,52.299999,52,52.5
16,37,Idaho,Custer County,2023,4523,2372,2151,160,82,78,387,204,183,207,107,100,225,123,102,905,470,435,1200,618,582,1439,768,671,52.400002,52,52.799999
16,39,Idaho,Elmore County,2020b,28665,15088,13577,2189,1103,1086,3544,1839,1705,1439,731,708,3457,2038,1419,8046,4388,3658,6014,3071,2943,3976,1918,2058,32.5,31.5,33.700001
16,39,Idaho,Elmore County,2020,28669,15111,13558,2145,1084,1061,3537,1835,1702,1434,728,706,3454,2045,1409,8067,4397,3670,6016,3075,2941,4016,1947,2069,32.599998,31.6,33.799999
16,39,Idaho,Elmore County,2021,28978,15319,13659,2092,1042,1050,3538,1834,1704,1458,751,707,3494,2122,1372,8201,4451,3750,6020,3096,2924,4175,2023,2152,33.099998,32,34.299999
16,39,Idaho,Elmore County,2022,29391,15500,13891,2090,1040,1050,3562,1822,1740,1487,782,705,3413,2052,1361,8411,4563,3848,6062,3110,2952,4366,2131,2235,33.400002,32.599998,34.400002
16,39,Idaho,Elmore County,2023,29724,15652,14072,2133,1070,1063,3583,1813,1770,1488,792,696,3403,2013,1390,8604,4693,3911,5987,3071,2916,4526,2200,2326,33.5,32.799999,34.299999
16,41,Idaho,Franklin County,2020b,14194,7300,6894,1039,548,491,2267,1187,1080,1167,615,552,1246,686,560,3396,1715,1681,3072,1572,1500,2007,977,1030,33.900002,32.799999,35
16,41,Idaho,Franklin County,2020,14282,7346,6936,1046,551,495,2271,1188,1083,1166,617,549,1260,694,566,3415,1724,1691,3092,1583,1509,2032,989,1043,33.900002,32.799999,35.099998
16,41,Idaho,Franklin County,2021,14670,7580,7090,1087,569,518,2259,1188,1071,1182,641,541,1330,745,585,3474,1752,1722,3202,1634,1568,2136,1051,1085,34,32.700001,35.400002
16,41,Idaho,Franklin County,2022,15170,7846,7324,1152,631,521,2298,1201,1097,1185,630,555,1385,777,608,3618,1825,1793,3320,1692,1628,2212,1090,1122,33.799999,32.599998,35.200001
16,41,Idaho,Franklin County,2023,15494,7982,7512,1149,641,508,2323,1204,1119,1175,617,558,1421,781,640,3716,1880,1836,3420,1729,1691,2290,1130,1160,34.099998,33,35.400002
16,43,Idaho,Fremont County,2020b,13387,7051,6336,820,422,398,1592,811,781,860,448,412,1187,637,550,3273,1780,1493,3322,1759,1563,2333,1194,1139,39.099998,39.200001,39
16,43,Idaho,Fremont County,2020,13419,7053,6366,817,418,399,1589,810,779,866,453,413,1174,625,549,3290,1784,1506,3330,1761,1569,2353,1202,1151,39.200001,39.299999,39.200001
16,43,Idaho,Fremont County,2021,13591,7136,6455,811,418,393,1555,789,766,870,453,417,1206,629,577,3359,1817,1542,3367,1800,1567,2423,1230,1193,39.400002,39.599998,39.200001
16,43,Idaho,Fremont County,2022,14017,7425,6592,859,443,416,1592,822,770,887,470,417,1213,643,570,3484,1880,1604,3470,1885,1585,2512,1282,1230,39.5,39.599998,39.299999
16,43,Idaho,Fremont County,2023,14196,7507,6689,868,443,425,1597,812,785,881,464,417,1203,643,560,3584,1945,1639,3472,1884,1588,2591,1316,1275,39.299999,39.5,39.099998
16,45,Idaho,Gem County,2020b,19122,9670,9452,1063,557,506,2268,1196,1072,1084,596,488,1315,686,629,4106,2025,2081,5037,2508,2529,4249,2102,2147,43.599998,42.5,44.5
16,45,Idaho,Gem County,2020,19272,9739,9533,1080,562,518,2280,1203,1077,1087,595,492,1324,691,633,4146,2051,2095,5055,2518,2537,4300,2119,2181,43.599998,42.5,44.5
16,45,Idaho,Gem County,2021,19802,10021,9781,1056,534,522,2273,1201,1072,1099,594,505,1399,748,651,4344,2184,2160,5154,2554,2600,4477,2206,2271,43.799999,42.599998,44.799999
16,45,Idaho,Gem County,2022,20454,10390,10064,1064,543,521,2295,1205,1090,1164,639,525,1462,794,668,4503,2261,2242,5288,2633,2655,4678,2315,2363,43.900002,42.799999,44.900002
16,45,Idaho,Gem County,2023,21071,10751,10320,1086,561,525,2321,1233,1088,1219,670,549,1525,824,701,4640,2367,2273,5401,2692,2709,4879,2404,2475,43.900002,42.599998,45.200001
16,47,Idaho,Gooding County,2020b,15601,8008,7593,1038,539,499,2210,1103,1107,1020,530,490,1281,676,605,3622,1885,1737,3652,1893,1759,2778,1382,1396,37.5,37.5,37.400002
16,47,Idaho,Gooding County,2020,15649,8039,7610,1019,531,488,2228,1112,1116,1036,537,499,1278,679,599,3656,1902,1754,3643,1889,1754,2789,1389,1400,37.400002,37.400002,37.400002
16,47,Idaho,Gooding County,2021,15793,8085,7708,987,509,478,2194,1083,1111,1048,541,507,1299,685,614,3704,1918,1786,3680,1912,1768,2881,1437,1444,37.799999,38.099998,37.700001
16,47,Idaho,Gooding County,2022,15879,8128,7751,946,490,456,2150,1071,1079,1063,552,511,1349,709,640,3715,1900,1815,3691,1925,1766,2965,1481,1484,38.200001,38.200001,38.200001
16,47,Idaho,Gooding County,2023,16061,8222,7839,1023,530,493,2082,1040,1042,1028,531,497,1417,742,675,3747,1902,1845,3737,1950,1787,3027,1527,1500,38.299999,38.299999,38.299999
16,49,Idaho,Idaho County,2020b,16547,8735,7812,791,414,377,1689,873,816,781,407,374,1119,691,428,3112,1708,1404,4400,2172,2228,4655,2470,2185,49.700001,48.200001,51.200001
16,49,Idaho,Idaho County,2020,16594,8759,7835,783,409,374,1692,874,818,785,408,377,1124,692,432,3124,1713,1411,4386,2161,2225,4700,2502,2198,49.799999,48.400002,51.200001
16,49,Idaho,Idaho County,2021,17059,8998,8061,811,432,379,1740,905,835,806,408,398,1125,683,442,3278,1804,1474,4423,2185,2238,4876,2581,2295,49.599998,48.200001,51.200001
16,49,Idaho,Idaho County,2022,17637,9286,8351,864,460,404,1793,926,867,847,445,402,1155,682,473,3451,1890,1561,4436,2203,2233,5091,2680,2411,49.200001,47.700001,50.900002
16,49,Idaho,Idaho County,2023,17890,9418,8472,888,466,422,1842,961,881,880,469,411,1116,660,456,3540,1927,1613,4339,2177,2162,5285,2758,2527,49.099998,47.5,50.700001
16,51,Idaho,Jefferson County,2020b,30890,15843,15047,2404,1242,1162,5530,2839,2691,2411,1215,1196,2627,1366,1261,7825,4013,3812,6413,3350,3063,3680,1818,1862,32.200001,32.200001,32.299999
16,51,Idaho,Jefferson County,2020,31080,15944,15136,2412,1241,1171,5507,2825,2682,2449,1232,1217,2656,1390,1266,7855,4026,3829,6469,3383,3086,3732,1847,1885,32.299999,32.299999,32.299999
16,51,Idaho,Jefferson County,2021,32201,16501,15700,2407,1226,1181,5594,2882,2712,2646,1340,1306,2737,1454,1283,8195,4152,4043,6700,3511,3189,3922,1936,1986,32.5,32.5,32.599998
16,51,Idaho,Jefferson County,2022,33336,17133,16203,2409,1279,1130,5609,2864,2745,2837,1455,1382,2923,1576,1347,8440,4266,4174,6997,3666,3331,4121,2027,2094,32.799999,32.599998,33
16,51,Idaho,Jefferson County,2023,34198,17586,16612,2392,1247,1145,5565,2891,2674,2925,1487,1438,3094,1652,1442,8699,4410,4289,7216,3770,3446,4307,2129,2178,33.200001,33,33.299999
16,53,Idaho,Jerome County,2020b,24242,12543,11699,1850,985,865,3800,1879,1921,1718,884,834,2018,1051,967,6292,3353,2939,5362,2828,2534,3202,1563,1639,33.700001,33.799999,33.5
16,53,Idaho,Jerome County,2020,24270,12570,11700,1837,982,855,3776,1866,1910,1730,889,841,2037,1065,972,6285,3350,2935,5379,2839,2540,3226,1579,1647,33.799999,34,33.5
16,53,Idaho,Jerome County,2021,24738,12766,11972,1804,977,827,3789,1849,1940,1781,915,866,2133,1104,1029,6434,3402,3032,5466,2899,2567,3331,1620,1711,34,34.200001,33.799999
16,53,Idaho,Jerome County,2022,25244,12998,12246,1841,994,847,3803,1890,1913,1867,931,936,2225,1138,1087,6575,3466,3109,5517,2932,2585,3416,1647,1769,34.099998,34.400002,33.599998
16,53,Idaho,Jerome County,2023,25479,13063,12416,1839,955,884,3752,1873,1879,1909,946,963,2247,1156,1091,6621,3488,3133,5534,2929,2605,3577,1716,1861,34.400002,34.799999,33.900002
16,55,Idaho,Kootenai County,2020b,171363,85279,86084,9821,5103,4718,20110,10392,9718,9142,4729,4413,12272,6406,5866,43295,21687,21608,43740,21547,22193,32983,15415,17568,40.700001,39.599998,41.799999
16,55,Idaho,Kootenai County,2020,172785,85985,86800,9841,5114,4727,20180,10412,9768,9237,4785,4452,12403,6469,5934,43707,21907,21800,43959,21656,22303,33458,15642,17816,40.700001,39.599998,41.799999
16,55,Idaho,Kootenai County,2021,180058,89660,90398,10012,5257,4755,21006,10752,10254,9620,5033,4587,13021,6788,6233,46171,23183,22988,45079,22243,22836,35149,16404,18745,40.599998,39.599998,41.700001
16,55,Idaho,Kootenai County,2022,183290,91391,91899,9921,5157,4764,21248,10926,10322,9836,5121,4715,13182,6917,6265,47109,23758,23351,45535,22563,22972,36459,16949,19510,40.900002,39.799999,42
16,55,Idaho,Kootenai County,2023,185010,92269,92741,9800,5031,4769,21210,10933,10277,9943,5153,4790,13223,6992,6231,47402,23958,23444,45649,22674,22975,37783,17528,20255,41.200001,40.099998,42.299999
16,57,Idaho,Latah County,2020b,39523,20160,19363,2025,1020,1005,3746,1901,1845,1581,791,790,8913,4700,4213,10008,5201,4807,7648,3823,3825,5602,2724,2878,30.4,29.700001,31.299999
16,57,Idaho,Latah County,2020,39638,20223,19415,2032,1024,1008,3751,1899,1852,1589,798,791,8890,4681,4209,10080,5250,4830,7648,3824,3824,5648,2747,2901,30.5,29.799999,31.299999
16,57,Idaho,Latah County,2021,40400,20628,19772,2044,1064,980,3917,1977,1940,1685,854,831,8892,4663,4229,10249,5330,4919,7732,3871,3861,5881,2869,3012,30.799999,30.1,31.6
16,57,Idaho,Latah County,2022,40924,20856,20068,2109,1127,982,4005,1978,2027,1763,917,846,8846,4640,4206,10341,5337,5004,7767,3898,3869,6093,2959,3134,31,30.299999,31.799999
16,57,Idaho,Latah County,2023,41301,21136,20165,2137,1123,1014,4020,1987,2033,1864,992,872,8935,4737,4198,10349,5372,4977,7748,3901,3847,6248,3024,3224,31.1,30.1,31.9
16,59,Idaho,Lemhi County,2020b,7979,4067,3912,393,207,186,734,388,346,357,200,157,421,212,209,1551,778,773,2088,1032,1056,2435,1250,1185,52.200001,51.599998,52.700001
16,59,Idaho,Lemhi County,2020,7962,4048,3914,378,196,182,731,385,346,353,196,157,417,212,205,1561,781,780,2067,1018,1049,2455,1260,1195,52.299999,51.799999,52.799999
16,59,Idaho,Lemhi County,2021,8160,4167,3993,355,188,167,736,386,350,377,206,171,443,234,209,1638,831,807,2095,1034,1061,2516,1288,1228,52.099998,51.400002,52.799999
16,59,Idaho,Lemhi County,2022,8284,4245,4039,347,198,149,755,400,355,391,203,188,443,240,203,1680,853,827,2063,1024,1039,2605,1327,1278,52.099998,51.200001,52.900002
16,59,Idaho,Lemhi County,2023,8441,4352,4089,360,205,155,774,421,353,403,210,193,467,248,219,1723,877,846,2059,1033,1026,2655,1358,1297,51.400002,50.400002,52.5
16,61,Idaho,Lewis County,2020b,3526,1788,1738,164,88,76,403,216,187,203,95,108,196,110,86,663,322,341,925,455,470,972,502,470,49.400002,49.400002,49.299999
16,61,Idaho,Lewis County,2020,3527,1785,1742,170,96,74,399,214,185,203,93,110,195,107,88,665,322,343,912,446,466,983,507,476,49.400002,49.299999,49.400002
16,61,Idaho,Lewis County,2021,3690,1867,1823,176,90,86,432,244,188,212,100,112,228,121,107,715,348,367,904,448,456,1023,516,507,47.700001,47.099998,48.299999
16,61,Idaho,Lewis County,2022,3725,1892,1833,194,93,101,408,227,181,211,106,105,230,127,103,728,359,369,900,447,453,1054,533,521,47.900002,47.400002,48.599998
16,61,Idaho,Lewis County,2023,3739,1895,1844,187,87,100,397,215,182,209,108,101,235,127,108,741,367,374,884,440,444,1086,551,535,47.700001,47.099998,48.400002
16,63,Idaho,Lincoln County,2020b,5127,2669,2458,318,176,142,719,372,347,362,191,171,446,209,237,1301,691,610,1229,650,579,752,380,372,36.900002,37.700001,36
16,63,Idaho,Lincoln County,2020,5134,2676,2458,315,174,141,714,374,340,357,188,169,447,207,240,1303,693,610,1226,652,574,772,388,384,37.099998,37.900002,36.299999
16,63,Idaho,Lincoln County,2021,5285,2767,2518,326,177,149,712,368,344,351,185,166,469,228,241,1386,733,653,1247,673,574,794,403,391,36.799999,37.599998,36.200001
16,63,Idaho,Lincoln County,2022,5385,2800,2585,334,166,168,715,369,346,362,189,173,497,247,250,1395,727,668,1271,687,584,811,415,396,36.400002,37.099998,35.900002
16,63,Idaho,Lincoln County,2023,5450,2827,2623,339,172,167,682,339,343,367,185,182,505,256,249,1408,729,679,1308,717,591,841,429,412,36.900002,37.900002,36
16,65,Idaho,Madison County,2020b,52913,23759,29154,3726,1963,1763,4503,2310,2193,2532,1253,1279,25158,9312,15846,9392,5233,4159,4733,2337,2396,2869,1351,1518,20.799999,22.799999,19.9
16,65,Idaho,Madison County,2020,52928,23783,29145,3704,1946,1758,4482,2312,2170,2528,1250,1278,25130,9312,15818,9447,5254,4193,4737,2345,2392,2900,1364,1536,20.9,22.700001,19.9
16,65,Idaho,Madison County,2021,54092,24395,29697,3798,2037,1761,4560,2374,2186,2554,1251,1303,25630,9524,16106,9786,5412,4374,4765,2377,2388,2999,1420,1579,20.9,22.700001,19.9
16,65,Idaho,Madison County,2022,54958,24977,29981,3957,2164,1793,4636,2446,2190,2610,1277,1333,25688,9659,16029,10186,5568,4618,4803,2401,2402,3078,1462,1616,21,22.700001,19.9
16,65,Idaho,Madison County,2023,54547,24801,29746,3917,2136,1781,4653,2476,2177,2636,1294,1342,25461,9588,15873,10030,5444,4586,4761,2387,2374,3089,1476,1613,20.9,22.700001,19.9
16,67,Idaho,Minidoka County,2020b,21582,10883,10699,1612,803,809,3309,1659,1650,1376,723,653,1826,914,912,5281,2737,2544,4802,2443,2359,3376,1604,1772,34.599998,34.599998,34.700001
16,67,Idaho,Minidoka County,2020,21668,10932,10736,1596,797,799,3313,1658,1655,1402,738,664,1831,921,910,5315,2755,2560,4811,2448,2363,3400,1615,1785,34.599998,34.599998,34.700001
16,67,Idaho,Minidoka County,2021,21944,11102,10842,1547,796,751,3313,1660,1653,1464,768,696,1863,954,909,5403,2774,2629,4879,2500,2379,3475,1650,1825,34.799999,34.599998,35
16,67,Idaho,Minidoka County,2022,22208,11251,10957,1532,780,752,3319,1677,1642,1509,783,726,1932,990,942,5512,2832,2680,4847,2495,2352,3557,1694,1863,34.799999,34.599998,35
16,67,Idaho,Minidoka County,2023,22480,11355,11125,1544,782,762,3267,1626,1641,1524,795,729,1943,982,961,5654,2896,2758,4874,2510,2364,3674,1764,1910,35.099998,35.099998,35.099998
16,69,Idaho,Nez Perce County,2020b,42091,20865,21226,2364,1199,1165,4579,2322,2257,2078,1096,982,3533,1763,1770,10310,5199,5111,10692,5324,5368,8535,3962,4573,41,40,42.099998
16,69,Idaho,Nez Perce County,2020,42145,20899,21246,2360,1198,1162,4585,2317,2268,2084,1102,982,3519,1761,1758,10340,5207,5133,10675,5318,5357,8582,3996,4586,41.099998,40.099998,42.099998
16,69,Idaho,Nez Perce County,2021,42500,21024,21476,2294,1142,1152,4579,2294,2285,2114,1112,1002,3595,1808,1787,10450,5254,5196,10638,5293,5345,8830,4121,4709,41.299999,40.400002,42.200001
16,69,Idaho,Nez Perce County,2022,42909,21300,21609,2242,1129,1113,4697,2350,2347,2149,1143,1006,3579,1810,1769,10592,5353,5239,10580,5255,5325,9070,4260,4810,41.5,40.400002,42.400002
16,69,Idaho,Nez Perce County,2023,42987,21334,21653,2154,1077,1077,4710,2326,2384,2163,1161,1002,3618,1830,1788,10573,5368,5205,10488,5185,5303,9281,4387,4894,41.700001,40.799999,42.599998
16,71,Idaho,Oneida County,2020b,4566,2308,2258,304,143,161,657,331,326,313,171,142,328,171,157,969,484,485,1096,557,539,899,451,448,39.799999,39.700001,39.900002
16,71,Idaho,Oneida County,2020,4566,2305,2261,295,138,157,650,326,324,311,171,140,330,171,159,974,484,490,1096,557,539,910,458,452,40.099998,40,40.099998
16,71,Idaho,Oneida County,2021,4605,2324,2281,298,143,155,644,322,322,306,163,143,343,182,161,990,489,501,1076,551,525,948,474,474,40.299999,40.299999,40.299999
16,71,Idaho,Oneida County,2022,4740,2391,2349,294,141,153,683,338,345,329,172,157,374,200,174,1016,507,509,1078,552,526,966,481,485,39.799999,39.799999,39.900002
16,71,Idaho,Oneida County,2023,4953,2478,2475,309,141,168,696,344,352,359,188,171,410,213,197,1071,533,538,1117,563,554,991,496,495,39.099998,39.099998,39.200001
16,73,Idaho,Owyhee County,2020b,11915,6081,5834,750,371,379,1513,791,722,751,365,386,1005,525,480,2716,1399,1317,3023,1543,1480,2157,1087,1070,39.400002,39.200001,39.599998
16,73,Idaho,Owyhee County,2020,11996,6121,5875,750,374,376,1521,795,726,753,363,390,1018,531,487,2742,1412,1330,3036,1549,1487,2176,1097,1079,39.400002,39.200001,39.5
16,73,Idaho,Owyhee County,2021,12356,6290,6066,763,381,382,1575,822,753,757,353,404,1041,545,496,2883,1482,1401,3096,1566,1530,2241,1141,1100,39,39,39.099998
16,73,Idaho,Owyhee County,2022,12645,6500,6145,777,411,366,1577,833,744,798,386,412,1046,553,493,2989,1545,1444,3112,1583,1529,2346,1189,1157,39.099998,38.799999,39.400002
16,73,Idaho,Owyhee County,2023,12722,6523,6199,748,407,341,1541,812,729,795,395,400,1058,528,530,3020,1574,1446,3128,1587,1541,2432,1220,1212,39.599998,39.099998,40
16,75,Idaho,Payette County,2020b,25389,12771,12618,1666,848,818,3378,1775,1603,1542,808,734,1891,987,904,5854,2922,2932,6283,3115,3168,4775,2316,2459,39.400002,38.400002,40.299999
16,75,Idaho,Payette County,2020,25590,12866,12724,1680,848,832,3382,1780,1602,1552,811,741,1902,988,914,5903,2960,2943,6327,3129,3198,4844,2350,2494,39.5,38.400002,40.400002
16,75,Idaho,Payette County,2021,26386,13326,13060,1708,864,844,3463,1827,1636,1600,859,741,1940,1021,919,6177,3114,3063,6453,3195,3258,5045,2446,2599,39.5,38.200001,40.599998
16,75,Idaho,Payette County,2022,26929,13602,13327,1708,874,834,3437,1801,1636,1652,876,776,2035,1080,955,6336,3185,3151,6518,3249,3269,5243,2537,2706,39.5,38.299999,40.799999
16,75,Idaho,Payette County,2023,27279,13767,13512,1669,865,804,3483,1783,1700,1653,869,784,2077,1118,959,6464,3244,3220,6514,3257,3257,5419,2631,2788,39.599998,38.700001,40.799999
16,77,Idaho,Power County,2020b,7876,3997,3879,603,286,317,1282,650,632,533,275,258,646,360,286,1833,924,909,1673,863,810,1306,639,667,34.200001,33.900002,34.5
16,77,Idaho,Power County,2020,7879,3998,3881,592,279,313,1286,652,634,530,275,255,648,359,289,1830,924,906,1673,864,809,1320,645,675,34.400002,34.099998,34.700001
16,77,Idaho,Power County,2021,7975,4052,3923,590,281,309,1280,631,649,555,291,264,658,369,289,1881,967,914,1669,854,815,1342,659,683,34.5,34.400002,34.700001
16,77,Idaho,Power County,2022,8136,4147,3989,582,288,294,1301,633,668,578,307,271,660,358,302,1960,1031,929,1686,852,834,1369,678,691,34.299999,34.099998,34.5
16,77,Idaho,Power County,2023,8253,4235,4018,583,293,290,1287,618,669,591,311,280,712,390,322,1991,1062,929,1678,854,824,1411,707,704,34.400002,34.400002,34.400002
16,79,Idaho,Shoshone County,2020b,13168,6674,6494,784,410,374,1297,670,627,611,313,298,854,446,408,2821,1466,1355,3682,1845,1837,3119,1524,1595,46.599998,45.5,47.700001
16,79,Idaho,Shoshone County,2020,13199,6703,6496,779,410,369,1308,679,629,608,315,293,849,446,403,2829,1474,1355,3675,1843,1832,3151,1536,1615,46.599998,45.400002,47.900002
16,79,Idaho,Shoshone County,2021,13615,6925,6690,788,415,373,1428,745,683,637,323,314,870,461,409,3032,1572,1460,3680,1865,1815,3180,1544,1636,45.400002,44.200001,46.5
