"","long","lat","group","order","region","subregion","county"
"362",-115.175979614258,44.2953681945801,8,369,"idaho","boise","Boise County"
"363",-115.158790588379,44.2323417663574,8,370,"idaho","boise","Boise County"
"364",-115.19889831543,44.2036933898926,8,371,"idaho","boise","Boise County"
"365",-115.175979614258,44.1807746887207,8,372,"idaho","boise","Boise County"
"366",-115.147331237793,44.1807746887207,8,373,"idaho","boise","Boise County"
"367",-115.101486206055,44.1922340393066,8,374,"idaho","boise","Boise County"
"368",-115.07283782959,44.1807746887207,8,375,"idaho","boise","Boise County"
"369",-115.061378479004,44.1463966369629,8,376,"idaho","boise","Boise County"
"370",-115.032737731934,44.1463966369629,8,377,"idaho","boise","Boise County"
"371",-115.027008056641,44.1406669616699,8,378,"idaho","boise","Boise County"
"372",-115.038475036621,44.117748260498,8,379,"idaho","boise","Boise County"
"373",-115.009811401367,44.1062927246094,8,380,"idaho","boise","Boise County"
"374",-115.004089355469,44.0833740234375,8,381,"idaho","boise","Boise County"
"375",-115.021270751953,44.0432662963867,8,382,"idaho","boise","Boise County"
"376",-114.98690032959,43.997428894043,8,383,"idaho","boise","Boise County"
"377",-114.98690032959,43.9745101928711,8,384,"idaho","boise","Boise County"
"378",-114.969703674316,43.9687843322754,8,385,"idaho","boise","Boise County"
"379",-114.98690032959,43.9515914916992,8,386,"idaho","boise","Boise County"
"380",-116.041145324707,48.4894180297852,9,388,"idaho","bonner","Bonner County"
"381",-116.046867370605,48.2201271057129,9,389,"idaho","bonner","Bonner County"
"382",-116.041145324707,47.9966735839844,9,390,"idaho","bonner","Bonner County"
"383",-116.086975097656,48.0138626098633,9,391,"idaho","bonner","Bonner County"
"384",-116.115623474121,48.0138626098633,9,392,"idaho","bonner","Bonner County"
"385",-116.14427947998,48.0138626098633,9,393,"idaho","bonner","Bonner County"
"386",-116.241676330566,48.0539703369141,9,394,"idaho","bonner","Bonner County"
"387",-116.281784057617,48.0425109863281,9,395,"idaho","bonner","Bonner County"
"388",-116.304710388184,48.0253219604492,9,396,"idaho","bonner","Bonner County"
"389",-116.304710388184,47.8763542175293,9,397,"idaho","bonner","Bonner County"
"390",-116.476593017578,47.8763542175293,9,398,"idaho","bonner","Bonner County"
"391",-116.48804473877,47.9622993469238,9,399,"idaho","bonner","Bonner County"
"392",-116.608375549316,47.9737548828125,9,400,"idaho","bonner","Bonner County"
"393",-116.614097595215,47.9565696716309,9,401,"idaho","bonner","Bonner County"
"394",-117.032356262207,47.9680252075195,9,402,"idaho","bonner","Bonner County"
"395",-117.032356262207,48.0482406616211,9,403,"idaho","bonner","Bonner County"
"396",-117.026634216309,48.838924407959,9,404,"idaho","bonner","Bonner County"
"397",-116.757347106934,48.8274612426758,9,405,"idaho","bonner","Bonner County"
"398",-116.751609802246,48.4836883544922,9,406,"idaho","bonner","Bonner County"
"399",-116.041145324707,48.4894180297852,9,407,"idaho","bonner","Bonner County"
"400",-112.534637451172,43.6250038146973,10,409,"idaho","bonneville","Bonneville County"
"401",-111.635101318359,43.6307373046875,10,410,"idaho","bonneville","Bonneville County"
"402",-111.594993591309,43.6250038146973,10,411,"idaho","bonneville","Bonneville County"
"403",-111.589263916016,43.6078186035156,10,412,"idaho","bonneville","Bonneville County"
"404",-111.405914306641,43.6078186035156,10,413,"idaho","bonneville","Bonneville County"
"405",-111.245483398438,43.6078186035156,10,414,"idaho","bonneville","Bonneville County"
"406",-111.228302001953,43.5505218505859,10,415,"idaho","bonneville","Bonneville County"
"407",-111.205375671387,43.533332824707,10,416,"idaho","bonneville","Bonneville County"
"408",-111.165267944336,43.5276031494141,10,417,"idaho","bonneville","Bonneville County"
"409",-111.130889892578,43.5104141235352,10,418,"idaho","bonneville","Bonneville County"
"410",-111.096519470215,43.5218734741211,10,419,"idaho","bonneville","Bonneville County"
"411",-111.062141418457,43.5046844482422,10,420,"idaho","bonneville","Bonneville County"
"412",-111.050682067871,43.2926902770996,10,421,"idaho","bonneville","Bonneville County"
"413",-111.056411743164,43.0233993530273,10,422,"idaho","bonneville","Bonneville County"
"414",-111.600723266602,43.0233993530273,10,423,"idaho","bonneville","Bonneville County"
"415",-111.594993591309,43.2812309265137,10,424,"idaho","bonneville","Bonneville County"
"416",-111.824172973633,43.2812309265137,10,425,"idaho","bonneville","Bonneville County"
"417",-111.829902648926,43.3614463806152,10,426,"idaho","bonneville","Bonneville County"
"418",-112.047630310059,43.3671760559082,10,427,"idaho","bonneville","Bonneville County"
"419",-112.047630310059,43.3958206176758,10,428,"idaho","bonneville","Bonneville County"
"420",-112.110649108887,43.3958206176758,10,429,"idaho","bonneville","Bonneville County"
"421",-112.11637878418,43.413013458252,10,430,"idaho","bonneville","Bonneville County"
"422",-112.528907775879,43.4244728088379,10,431,"idaho","bonneville","Bonneville County"
"423",-112.534637451172,43.6250038146973,10,432,"idaho","bonneville","Bonneville County"
"424",-116.041145324707,48.9936180114746,11,434,"idaho","boundary","Boundary County"
"425",-116.041145324707,48.4894180297852,11,435,"idaho","boundary","Boundary County"
"426",-116.751609802246,48.4836883544922,11,436,"idaho","boundary","Boundary County"
"427",-116.757347106934,48.8274612426758,11,437,"idaho","boundary","Boundary County"
"428",-117.026634216309,48.838924407959,11,438,"idaho","boundary","Boundary County"
"429",-117.020896911621,48.9936180114746,11,439,"idaho","boundary","Boundary County"
"430",-116.877662658691,48.9936180114746,11,440,"idaho","boundary","Boundary County"
"431",-116.568260192871,48.9878921508789,11,441,"idaho","boundary","Boundary County"
"432",-116.213035583496,48.9936180114746,11,442,"idaho","boundary","Boundary County"
"433",-116.041145324707,48.9936180114746,11,443,"idaho","boundary","Boundary County"
"434",-112.695068359375,43.9745101928711,12,445,"idaho","butte","Butte County"
"435",-112.695068359375,43.6250038146973,12,446,"idaho","butte","Butte County"
"436",-112.695068359375,43.5505218505859,12,447,"idaho","butte","Butte County"
"437",-112.758094787598,43.544792175293,12,448,"idaho","butte","Butte County"
"438",-112.763824462891,43.5390625,12,449,"idaho","butte","Butte County"
"439",-112.809661865234,43.5390625,12,450,"idaho","butte","Butte County"
"440",-112.815391540527,43.4531211853027,12,451,"idaho","butte","Butte County"
"441",-112.929977416992,43.4531211853027,12,452,"idaho","butte","Butte County"
"442",-112.929977416992,43.3729057312012,12,453,"idaho","butte","Butte County"
"443",-112.947174072266,43.3671760559082,12,454,"idaho","butte","Butte County"
"444",-112.952903747559,43.2812309265137,12,455,"idaho","butte","Butte County"
"445",-113.015922546387,43.2812309265137,12,456,"idaho","butte","Butte County"
"446",-113.359703063965,43.2812309265137,12,457,"idaho","butte","Butte County"
"447",-113.359703063965,43.3614463806152,12,458,"idaho","butte","Butte County"
"448",-113.62899017334,43.3614463806152,12,459,"idaho","butte","Butte County"
"449",-113.62899017334,43.4359283447266,12,460,"idaho","butte","Butte County"
"450",-113.588882446289,43.4531211853027,12,461,"idaho","butte","Butte County"
"451",-113.600341796875,43.4703102111816,12,462,"idaho","butte","Butte County"
"452",-113.634719848633,43.4874954223633,12,463,"idaho","butte","Butte County"
"453",-113.669097900391,43.533332824707,12,464,"idaho","butte","Butte County"
"454",-113.68628692627,43.5677108764648,12,465,"idaho","butte","Butte County"
"455",-113.714935302734,43.5848999023438,12,466,"idaho","butte","Butte County"
"456",-113.749305725098,43.5677108764648,12,467,"idaho","butte","Butte County"
"457",-113.777961730957,43.5677108764648,12,468,"idaho","butte","Butte County"
"458",-113.760772705078,43.5963592529297,12,469,"idaho","butte","Butte County"
"459",-113.749305725098,43.6192779541016,12,470,"idaho","butte","Butte County"
"460",-113.72639465332,43.6307373046875,12,471,"idaho","butte","Butte County"
"461",-113.692016601562,43.6593856811523,12,472,"idaho","butte","Butte County"
"462",-113.640449523926,43.6765747070312,12,473,"idaho","butte","Butte County"
"463",-113.57169342041,43.7052192687988,12,474,"idaho","butte","Butte County"
"464",-113.468559265137,43.7453269958496,12,475,"idaho","butte","Butte County"
"465",-113.445648193359,43.7739753723145,12,476,"idaho","butte","Butte County"
"466",-113.445648193359,43.7911643981934,12,477,"idaho","butte","Butte County"
"467",-113.445648193359,43.8026237487793,12,478,"idaho","butte","Butte County"
"468",-113.428451538086,43.8198127746582,12,479,"idaho","butte","Butte County"
"469",-113.411270141602,43.8198127746582,12,480,"idaho","butte","Butte County"
"470",-113.394073486328,43.8140830993652,12,481,"idaho","butte","Butte County"
"471",-113.376892089844,43.8026237487793,12,482,"idaho","butte","Butte County"
"472",-113.371162414551,43.8140830993652,12,483,"idaho","butte","Butte County"
"473",-113.382614135742,43.8312721252441,12,484,"idaho","butte","Butte County"
"474",-113.405540466309,43.8370018005371,12,485,"idaho","butte","Butte County"
"475",-113.411270141602,43.859920501709,12,486,"idaho","butte","Butte County"
"476",-113.451377868652,43.859920501709,12,487,"idaho","butte","Butte County"
"477",-113.457107543945,43.8828392028809,12,488,"idaho","butte","Butte County"
"478",-113.439910888672,43.9114837646484,12,489,"idaho","butte","Butte County"
"479",-113.445648193359,43.9458656311035,12,490,"idaho","butte","Butte County"
"480",-113.445648193359,44.0031585693359,12,491,"idaho","butte","Butte County"
"481",-113.439910888672,44.0489959716797,12,492,"idaho","butte","Butte County"
"482",-113.411270141602,44.0489959716797,12,493,"idaho","butte","Butte County"
"483",-113.411270141602,44.2266120910645,12,494,"idaho","butte","Butte County"
"484",-113.325325012207,44.2266120910645,12,495,"idaho","butte","Butte County"
"485",-113.325325012207,44.2323417663574,12,496,"idaho","butte","Butte County"
"486",-112.987274169922,44.2323417663574,12,497,"idaho","butte","Butte County"
"487",-112.987274169922,43.9745101928711,12,498,"idaho","butte","Butte County"
"488",-112.695068359375,43.9745101928711,12,499,"idaho","butte","Butte County"
"489",-114.597282409668,43.1952857971191,13,501,"idaho","camas","Camas County"
"490",-115.090026855469,43.1952857971191,13,502,"idaho","camas","Camas County"
"491",-115.090026855469,43.3614463806152,13,503,"idaho","camas","Camas County"
"492",-115.078575134277,43.3671760559082,13,504,"idaho","camas","Camas County"
"493",-115.08430480957,43.5906295776367,13,505,"idaho","camas","Camas County"
"494",-115.032737731934,43.5848999023438,13,506,"idaho","camas","Camas County"
"495",-114.99836730957,43.6250038146973,13,507,"idaho","camas","Camas County"
"496",-115.032737731934,43.6479225158691,13,508,"idaho","camas","Camas County"
"497",-114.992630004883,43.6880302429199,13,509,"idaho","camas","Camas County"
"498",-115.038475036621,43.7453269958496,13,510,"idaho","camas","Camas County"
"499",-115.015548706055,43.8140830993652,13,511,"idaho","camas","Camas County"
"500",-114.992630004883,43.8198127746582,13,512,"idaho","camas","Camas County"
"501",-114.992630004883,43.8427314758301,13,513,"idaho","camas","Camas County"
"502",-114.969703674316,43.8484573364258,13,514,"idaho","camas","Camas County"
"503",-114.918151855469,43.8312721252441,13,515,"idaho","camas","Camas County"
"504",-114.843658447266,43.8026237487793,13,516,"idaho","camas","Camas County"
"505",-114.843658447266,43.7739753723145,13,517,"idaho","camas","Camas County"
"506",-114.700416564941,43.7968940734863,13,518,"idaho","camas","Camas County"
"507",-114.660308837891,43.7281379699707,13,519,"idaho","camas","Camas County"
"508",-114.688957214355,43.670841217041,13,520,"idaho","camas","Camas County"
"509",-114.660308837891,43.6421928405762,13,521,"idaho","camas","Camas County"
"510",-114.67749786377,43.5963592529297,13,522,"idaho","camas","Camas County"
"511",-114.660308837891,43.5677108764648,13,523,"idaho","camas","Camas County"
"512",-114.603019714355,43.5562515258789,13,524,"idaho","camas","Camas County"
"513",-114.603019714355,43.533332824707,13,525,"idaho","camas","Camas County"
"514",-114.568641662598,43.4989547729492,13,526,"idaho","camas","Camas County"
"515",-114.528533935547,43.4874954223633,13,527,"idaho","camas","Camas County"
"516",-114.528533935547,43.4703102111816,13,528,"idaho","camas","Camas County"
"517",-114.557182312012,43.4302024841309,13,529,"idaho","camas","Camas County"
"518",-114.562911987305,43.3958206176758,13,530,"idaho","camas","Camas County"
"519",-114.539993286133,43.3900947570801,13,531,"idaho","camas","Camas County"
"520",-114.539993286133,43.3671760559082,13,532,"idaho","camas","Camas County"
"521",-114.551452636719,43.3557167053223,13,533,"idaho","camas","Camas County"
"522",-114.545722961426,43.3270683288574,13,534,"idaho","camas","Camas County"
"523",-114.408210754395,43.3327980041504,13,535,"idaho","camas","Camas County"
"524",-114.402488708496,43.2583122253418,13,536,"idaho","camas","Camas County"
"525",-114.385292053223,43.2525825500488,13,537,"idaho","camas","Camas County"
"526",-114.385292053223,43.1952857971191,13,538,"idaho","camas","Camas County"
"527",-114.597282409668,43.1952857971191,13,539,"idaho","camas","Camas County"
"528",-116.505241394043,43.8026237487793,14,541,"idaho","canyon","Canyon County"
"529",-116.505241394043,43.6364669799805,14,542,"idaho","canyon","Canyon County"
"530",-116.470855712891,43.6307373046875,14,543,"idaho","canyon","Canyon County"
"531",-116.470855712891,43.4531211853027,14,544,"idaho","canyon","Canyon County"
"532",-116.510963439941,43.4473915100098,14,545,"idaho","canyon","Canyon County"
"533",-116.505241394043,43.2984199523926,14,546,"idaho","canyon","Canyon County"
"534",-116.533889770508,43.2984199523926,14,547,"idaho","canyon","Canyon County"
"535",-116.568260192871,43.3098793029785,14,548,"idaho","canyon","Canyon County"
"536",-116.728698730469,43.413013458252,14,549,"idaho","canyon","Canyon County"
"537",-116.757347106934,43.4703102111816,14,550,"idaho","canyon","Canyon County"
"538",-116.774528503418,43.5218734741211,14,551,"idaho","canyon","Canyon County"
"539",-116.79744720459,43.5562515258789,14,552,"idaho","canyon","Canyon County"
"540",-116.831817626953,43.5791664123535,14,553,"idaho","canyon","Canyon County"
"541",-116.88338470459,43.5848999023438,14,554,"idaho","canyon","Canyon County"
"542",-116.963600158691,43.6421928405762,14,555,"idaho","canyon","Canyon County"
"543",-117.026634216309,43.682300567627,14,556,"idaho","canyon","Canyon County"
"544",-117.026634216309,43.7911643981934,14,557,"idaho","canyon","Canyon County"
"545",-116.98078918457,43.8828392028809,14,558,"idaho","canyon","Canyon County"
"546",-116.94068145752,43.8771095275879,14,559,"idaho","canyon","Canyon County"
"547",-116.946418762207,43.8370018005371,14,560,"idaho","canyon","Canyon County"
"548",-116.912033081055,43.8370018005371,14,561,"idaho","canyon","Canyon County"
"549",-116.88338470459,43.8026237487793,14,562,"idaho","canyon","Canyon County"
"550",-116.849021911621,43.8026237487793,14,563,"idaho","canyon","Canyon County"
"551",-116.843284606934,43.7968940734863,14,564,"idaho","canyon","Canyon County"
"552",-116.774528503418,43.7911643981934,14,565,"idaho","canyon","Canyon County"
"553",-116.745880126953,43.8026237487793,14,566,"idaho","canyon","Canyon County"
"554",-116.700035095215,43.8026237487793,14,567,"idaho","canyon","Canyon County"
"555",-116.505241394043,43.8026237487793,14,568,"idaho","canyon","Canyon County"
"556",-112.099197387695,43.0233993530273,15,570,"idaho","caribou","Caribou County"
"557",-111.600723266602,43.0233993530273,15,571,"idaho","caribou","Caribou County"
"558",-111.056411743164,43.0233993530273,15,572,"idaho","caribou","Caribou County"
"559",-111.056411743164,42.5191993713379,15,573,"idaho","caribou","Caribou County"
"560",-111.107978820801,42.4905471801758,15,574,"idaho","caribou","Caribou County"
"561",-111.148086547852,42.496280670166,15,575,"idaho","caribou","Caribou County"
"562",-111.176727294922,42.4733619689941,15,576,"idaho","caribou","Caribou County"
"563",-111.21110534668,42.496280670166,15,577,"idaho","caribou","Caribou County"
"564",-111.239753723145,42.4905471801758,15,578,"idaho","caribou","Caribou County"
"565",-111.25121307373,42.507740020752,15,579,"idaho","caribou","Caribou County"
"566",-111.234031677246,42.5593032836914,15,580,"idaho","caribou","Caribou County"
"567",-111.234031677246,42.5994110107422,15,581,"idaho","caribou","Caribou County"
"568",-111.25121307373,42.6108741760254,15,582,"idaho","caribou","Caribou County"
"569",-111.30850982666,42.5593032836914,15,583,"idaho","caribou","Caribou County"
"570",-111.337158203125,42.5707626342773,15,584,"idaho","caribou","Caribou County"
"571",-111.348617553711,42.5994110107422,15,585,"idaho","caribou","Caribou County"
"572",-111.583526611328,42.5994110107422,15,586,"idaho","caribou","Caribou County"
"573",-111.623634338379,42.5822219848633,15,587,"idaho","caribou","Caribou County"
"574",-111.640830993652,42.5650367736816,15,588,"idaho","caribou","Caribou County"
"575",-111.635101318359,42.5478477478027,15,589,"idaho","caribou","Caribou County"
"576",-111.646560668945,42.5306549072266,15,590,"idaho","caribou","Caribou County"
"577",-111.583526611328,42.4848213195801,15,591,"idaho","caribou","Caribou County"
"578",-111.617904663086,42.4733619689941,15,592,"idaho","caribou","Caribou County"
"579",-111.600723266602,42.4619026184082,15,593,"idaho","caribou","Caribou County"
"580",-111.594993591309,42.4389839172363,15,594,"idaho","caribou","Caribou County"
"581",-111.600723266602,42.4275245666504,15,595,"idaho","caribou","Caribou County"
"582",-111.698120117188,42.4160652160645,15,596,"idaho","caribou","Caribou County"
"583",-111.70384979248,42.4447135925293,15,597,"idaho","caribou","Caribou County"
"584",-111.749687194824,42.4447135925293,15,598,"idaho","caribou","Caribou County"
"585",-111.755416870117,42.4275245666504,15,599,"idaho","caribou","Caribou County"
"586",-111.81844329834,42.4275245666504,15,600,"idaho","caribou","Caribou County"
"587",-111.81844329834,42.4447135925293,15,601,"idaho","caribou","Caribou County"
"588",-111.841361999512,42.4561729431152,15,602,"idaho","caribou","Caribou County"
"589",-111.835632324219,42.4733619689941,15,603,"idaho","caribou","Caribou County"
"590",-111.858551025391,42.4905471801758,15,604,"idaho","caribou","Caribou County"
"591",-111.858551025391,42.5306549072266,15,605,"idaho","caribou","Caribou County"
"592",-111.87574005127,42.5822219848633,15,606,"idaho","caribou","Caribou County"
"593",-111.904388427734,42.5879554748535,15,607,"idaho","caribou","Caribou County"
"594",-111.910118103027,42.6452484130859,15,608,"idaho","caribou","Caribou County"
"595",-111.996063232422,42.6452484130859,15,609,"idaho","caribou","Caribou County"
"596",-112.030433654785,42.639518737793,15,610,"idaho","caribou","Caribou County"
"597",-112.053359985352,42.639518737793,15,611,"idaho","caribou","Caribou County"
"598",-112.070541381836,42.6796264648438,15,612,"idaho","caribou","Caribou County"
"599",-112.099197387695,42.6910858154297,15,613,"idaho","caribou","Caribou County"
"600",-112.104919433594,42.7426528930664,15,614,"idaho","caribou","Caribou County"
"601",-112.082000732422,42.759838104248,15,615,"idaho","caribou","Caribou County"
"602",-112.082000732422,42.7999458312988,15,616,"idaho","caribou","Caribou County"
"603",-112.110649108887,42.8285942077637,15,617,"idaho","caribou","Caribou County"
"604",-112.093467712402,42.8400535583496,15,618,"idaho","caribou","Caribou County"
"605",-112.122108459473,42.8744316101074,15,619,"idaho","caribou","Caribou County"
"606",-112.059089660645,42.9832916259766,15,620,"idaho","caribou","Caribou County"
"607",-112.082000732422,42.9947547912598,15,621,"idaho","caribou","Caribou County"
"608",-112.099197387695,43.0233993530273,15,622,"idaho","caribou","Caribou County"
"609",-113.02165222168,42.3358535766602,16,624,"idaho","cassia","Cassia County"
"610",-113.015922546387,41.9978065490723,16,625,"idaho","cassia","Cassia County"
"611",-114.047248840332,42.0035362243652,16,626,"idaho","cassia","Cassia County"
"612",-114.305076599121,42.0092658996582,16,627,"idaho","cassia","Cassia County"
"613",-114.305076599121,42.4160652160645,16,628,"idaho","cassia","Cassia County"
"614",-114.08162689209,42.4275245666504,16,629,"idaho","cassia","Cassia County"
"615",-114.087356567383,42.507740020752,16,630,"idaho","cassia","Cassia County"
"616",-114.070167541504,42.5134658813477,16,631,"idaho","cassia","Cassia County"
"617",-114.064437866211,42.5306549072266,16,632,"idaho","cassia","Cassia County"
"618",-114.030059814453,42.5249290466309,16,633,"idaho","cassia","Cassia County"
"619",-114.02433013916,42.5306549072266,16,634,"idaho","cassia","Cassia County"
"620",-113.932655334473,42.5535736083984,16,635,"idaho","cassia","Cassia County"
"621",-113.875358581543,42.5478477478027,16,636,"idaho","cassia","Cassia County"
"622",-113.846710205078,42.5478477478027,16,637,"idaho","cassia","Cassia County"
"623",-113.789413452148,42.5593032836914,16,638,"idaho","cassia","Cassia County"
"624",-113.760772705078,42.5306549072266,16,639,"idaho","cassia","Cassia County"
"625",-113.709197998047,42.5249290466309,16,640,"idaho","cassia","Cassia County"
"626",-113.663368225098,42.5478477478027,16,641,"idaho","cassia","Cassia County"
"627",-113.560234069824,42.6567077636719,16,642,"idaho","cassia","Cassia County"
"628",-113.480018615723,42.6738967895508,16,643,"idaho","cassia","Cassia County"
"629",-113.382614135742,42.6796264648438,16,644,"idaho","cassia","Cassia County"
"630",-113.319595336914,42.639518737793,16,645,"idaho","cassia","Cassia County"
"631",-113.27375793457,42.628059387207,16,646,"idaho","cassia","Cassia County"
"632",-113.245109558105,42.628059387207,16,647,"idaho","cassia","Cassia County"
"633",-113.216461181641,42.639518737793,16,648,"idaho","cassia","Cassia County"
"634",-113.187812805176,42.6337890625,16,649,"idaho","cassia","Cassia County"
"635",-113.182083129883,42.5879554748535,16,650,"idaho","cassia","Cassia County"
"636",-113.02165222168,42.5879554748535,16,651,"idaho","cassia","Cassia County"
"637",-113.02165222168,42.3358535766602,16,652,"idaho","cassia","Cassia County"
"638",-112.15648651123,44.0604553222656,17,654,"idaho","clark","Clark County"
"639",-112.689338684082,44.0547218322754,17,655,"idaho","clark","Clark County"
"640",-112.695068359375,43.9745101928711,17,656,"idaho","clark","Clark County"
"641",-112.987274169922,43.9745101928711,17,657,"idaho","clark","Clark County"
"642",-112.987274169922,44.2323417663574,17,658,"idaho","clark","Clark County"
"643",-112.952903747559,44.2323417663574,17,659,"idaho","clark","Clark County"
"644",-112.947174072266,44.2208824157715,17,660,"idaho","clark","Clark County"
"645",-112.826850891113,44.2151527404785,17,661,"idaho","clark","Clark County"
"646",-112.826850891113,44.2266120910645,17,662,"idaho","clark","Clark County"
"647",-112.815391540527,44.2323417663574,17,663,"idaho","clark","Clark County"
"648",-112.815391540527,44.3813133239746,17,664,"idaho","clark","Clark County"
"649",-112.82112121582,44.4214210510254,17,665,"idaho","clark","Clark County"
"650",-112.792472839355,44.4729843139648,17,666,"idaho","clark","Clark County"
"651",-112.717987060547,44.5073585510254,17,667,"idaho","clark","Clark County"
"652",-112.448699951172,44.4787139892578,17,668,"idaho","clark","Clark County"
"653",-112.402862548828,44.450065612793,17,669,"idaho","clark","Clark County"
"654",-112.345565795898,44.4615249633789,17,670,"idaho","clark","Clark County"
"655",-112.339836120605,44.5360107421875,17,671,"idaho","clark","Clark County"
"656",-112.242431640625,44.576114654541,17,672,"idaho","clark","Clark County"
"657",-112.173675537109,44.5302772521973,17,673,"idaho","clark","Clark County"
"658",-112.110649108887,44.5417404174805,17,674,"idaho","clark","Clark County"
"659",-112.059089660645,44.5360107421875,17,675,"idaho","clark","Clark County"
"660",-111.864280700684,44.5646591186523,17,676,"idaho","clark","Clark County"
"661",-111.806983947754,44.5245513916016,17,677,"idaho","clark","Clark County"
"662",-111.658012390137,44.5531959533691,17,678,"idaho","clark","Clark County"
"663",-111.623634338379,44.5646591186523,17,679,"idaho","clark","Clark County"
"664",-111.623634338379,44.4042282104492,17,680,"idaho","clark","Clark County"
"665",-111.801254272461,44.3985023498535,17,681,"idaho","clark","Clark County"
"666",-111.806983947754,44.318286895752,17,682,"idaho","clark","Clark County"
"667",-111.852821350098,44.306827545166,17,683,"idaho","clark","Clark County"
"668",-111.852821350098,44.1922340393066,17,684,"idaho","clark","Clark County"
"669",-111.921577453613,44.1865043640137,17,685,"idaho","clark","Clark County"
"670",-111.921577453613,44.1463966369629,17,686,"idaho","clark","Clark County"
"671",-112.036163330078,44.1406669616699,17,687,"idaho","clark","Clark County"
"672",-112.036163330078,44.0604553222656,17,688,"idaho","clark","Clark County"
"673",-112.15648651123,44.0604553222656,17,689,"idaho","clark","Clark County"
"674",-114.952522277832,46.9309730529785,18,691,"idaho","clearwater","Clearwater County"
"675",-114.929595947266,46.9080543518066,18,692,"idaho","clearwater","Clearwater County"
"676",-114.929595947266,46.8507614135742,18,693,"idaho","clearwater","Clearwater County"
"677",-114.889488220215,46.8049240112305,18,694,"idaho","clearwater","Clearwater County"
"678",-114.843658447266,46.7934608459473,18,695,"idaho","clearwater","Clearwater County"
"679",-114.769172668457,46.7418975830078,18,696,"idaho","clearwater","Clearwater County"
"680",-114.78636932373,46.6903305053711,18,697,"idaho","clearwater","Clearwater County"
"681",-114.751983642578,46.6903305053711,18,698,"idaho","clearwater","Clearwater County"
"682",-114.666046142578,46.7361679077148,18,699,"idaho","clearwater","Clearwater County"
"683",-114.637390136719,46.713249206543,18,700,"idaho","clearwater","Clearwater County"
"684",-114.63166809082,46.6731414794922,18,701,"idaho","clearwater","Clearwater County"
"685",-114.63166809082,46.6444969177246,18,702,"idaho","clearwater","Clearwater County"
"686",-114.585830688477,46.6273040771484,18,703,"idaho","clearwater","Clearwater County"
"687",-114.528533935547,46.6330337524414,18,704,"idaho","clearwater","Clearwater County"
"688",-114.454048156738,46.6330337524414,18,705,"idaho","clearwater","Clearwater County"
"689",-114.963981628418,46.5528221130371,18,706,"idaho","clearwater","Clearwater County"
"690",-115.605690002441,46.4439582824707,18,707,"idaho","clearwater","Clearwater County"
"691",-115.628616333008,46.3981246948242,18,708,"idaho","clearwater","Clearwater County"
"692",-115.708824157715,46.3694763183594,18,709,"idaho","clearwater","Clearwater County"
"693",-115.73747253418,46.2835311889648,18,710,"idaho","clearwater","Clearwater County"
"694",-115.806228637695,46.260612487793,18,711,"idaho","clearwater","Clearwater County"
"695",-115.869255065918,46.2835311889648,18,712,"idaho","clearwater","Clearwater County"
"696",-115.926544189453,46.2778015136719,18,713,"idaho","clearwater","Clearwater County"
"697",-115.98957824707,46.3007202148438,18,714,"idaho","clearwater","Clearwater County"
"698",-116.023956298828,46.3522872924805,18,715,"idaho","clearwater","Clearwater County"
"699",-116.07551574707,46.3580131530762,18,716,"idaho","clearwater","Clearwater County"
"700",-116.109893798828,46.3408241271973,18,717,"idaho","clearwater","Clearwater County"
"701",-116.132820129395,46.3580131530762,18,718,"idaho","clearwater","Clearwater County"
"702",-116.155723571777,46.3694763183594,18,719,"idaho","clearwater","Clearwater County"
"703",-116.167190551758,46.3981246948242,18,720,"idaho","clearwater","Clearwater County"
"704",-116.287506103516,46.3981246948242,18,721,"idaho","clearwater","Clearwater County"
"705",-116.298973083496,46.4210395812988,18,722,"idaho","clearwater","Clearwater County"
"706",-116.31616973877,46.4439582824707,18,723,"idaho","clearwater","Clearwater County"
"707",-116.350540161133,46.4554176330566,18,724,"idaho","clearwater","Clearwater County"
"708",-116.436485290527,46.6158447265625,18,725,"idaho","clearwater","Clearwater County"
"709",-116.304710388184,46.6158447265625,18,726,"idaho","clearwater","Clearwater County"
"710",-116.304710388184,46.9195137023926,18,727,"idaho","clearwater","Clearwater County"
"711",-114.952522277832,46.9309730529785,18,728,"idaho","clearwater","Clearwater County"
"712",-114.969703674316,43.9344024658203,19,730,"idaho","custer","Custer County"
"713",-114.98690032959,43.9515914916992,19,731,"idaho","custer","Custer County"
"714",-114.969703674316,43.9687843322754,19,732,"idaho","custer","Custer County"
"715",-114.98690032959,43.9745101928711,19,733,"idaho","custer","Custer County"
"716",-114.98690032959,43.997428894043,19,734,"idaho","custer","Custer County"
"717",-115.021270751953,44.0432662963867,19,735,"idaho","custer","Custer County"
"718",-115.004089355469,44.0833740234375,19,736,"idaho","custer","Custer County"
"719",-115.009811401367,44.1062927246094,19,737,"idaho","custer","Custer County"
"720",-115.038475036621,44.117748260498,19,738,"idaho","custer","Custer County"
"721",-115.027008056641,44.1406669616699,19,739,"idaho","custer","Custer County"
"722",-115.032737731934,44.1463966369629,19,740,"idaho","custer","Custer County"
"723",-115.061378479004,44.1463966369629,19,741,"idaho","custer","Custer County"
"724",-115.07283782959,44.1807746887207,19,742,"idaho","custer","Custer County"
"725",-115.101486206055,44.1922340393066,19,743,"idaho","custer","Custer County"
